customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status,has_date_parsing_error
435,435,13416.05,auto,0.0199,36,2021-03-18,rejected,false
436,436,23507.99,mortgage,0.012,48,2021-08-04,rejected,false
437,437,17882.42,auto,0.0444,48,2021-08-13,rejected,false
438,438,19083.02,personal,0.0257,48,2021-02-15,rejected,false
439,439,29388.69,personal,0.0594,36,2021-05-24,rejected,false
440,440,34790.94,personal,0.0594,60,2022-01-18,approved,false
441,441,1620.27,personal,0.0485,60,2020-05-13,rejected,false
442,442,43955.42,auto,0.011,48,2022-09-27,closed,false
443,443,18852.44,auto,0.0133,24,2022-06-11,approved,false
444,444,32536.91,personal,0.0009,24,2022-04-21,closed,false
445,445,6997.23,personal,0.0518,48,2021-03-01,approved,false
446,446,29001.35,personal,0.0286,24,2021-12-18,closed,false
447,447,34244.52,personal,0.0315,36,2021-07-21,closed,false
448,448,8714.46,auto,0.0521,60,2020-08-31,rejected,false
449,449,45695.59,personal,0.0057,36,2021-03-22,rejected,false
450,450,38115.85,personal,0.0288,48,2021-11-11,approved,false
451,451,27162.06,mortgage,0.0031,24,2020-06-21,approved,false
452,452,9137.24,mortgage,0.0138,48,2022-06-08,rejected,false
453,453,43412.02,auto,0.0413,36,2021-08-10,closed,false
454,454,4362.67,personal,0.0464,60,2022-06-07,approved,false
455,455,6643.41,personal,0.0217,12,2020-04-18,approved,false
456,456,35210.54,mortgage,0.0343,48,2022-05-31,rejected,false
457,457,13439.18,personal,0.0501,48,2022-11-21,rejected,false
458,458,23506.58,personal,0.0177,48,2021-06-02,approved,false
459,459,27406.6,personal,0.0102,48,2022-06-03,closed,false
460,460,23453.47,mortgage,0.0395,60,2022-03-05,approved,false
461,461,5110.79,mortgage,0.0322,60,2022-01-04,rejected,false
462,462,37136.25,personal,0.0216,36,2022-04-14,approved,false
463,463,12759.52,personal,0.0063,12,2022-08-09,approved,false
464,464,37188.05,personal,0.0369,48,2022-09-19,closed,false
465,465,43399.25,personal,0.0167,36,2021-03-27,approved,false
466,466,27282.32,auto,0.0474,60,2021-10-27,closed,false
467,467,35612.45,mortgage,0.0451,24,2022-05-11,rejected,false
468,468,2809.95,auto,0.0484,60,2020-05-26,rejected,false
469,469,2800.66,auto,0.0073,60,2021-06-26,approved,false
470,470,10660.95,auto,0.0559,24,2022-05-25,rejected,false
471,471,18560.78,auto,0.0068,24,2022-04-26,rejected,false
472,472,9956.41,personal,0.0283,36,2020-02-24,approved,false
473,473,32113.05,personal,0.0213,12,2021-05-01,approved,false
474,474,14567.49,personal,0.0211,12,2020-04-16,approved,false
475,475,42441.8,personal,0.0494,60,2021-09-22,rejected,false
476,476,28469.59,mortgage,0.021,24,2020-02-21,closed,false
477,477,19525.9,mortgage,0.0201,60,2021-01-19,rejected,false
478,478,44760.83,personal,0.035,12,2021-11-01,rejected,false
479,479,41589.79,personal,0.0341,12,2022-12-31,closed,false
480,480,41181.72,personal,0.0158,48,2021-06-14,closed,false
481,481,36689.21,personal,0.0454,12,2020-11-12,closed,false
482,482,31096.5,personal,0.0356,48,2020-04-25,closed,false
483,483,18974.35,mortgage,0.0454,60,2021-12-26,rejected,false
484,484,21707.42,mortgage,0.0099,36,2022-10-31,closed,false
485,485,32709.08,personal,0.0426,12,2021-11-12,rejected,false
486,486,9470.7,mortgage,0.0479,48,2021-10-12,rejected,false
487,487,41562.92,mortgage,0.0473,36,2021-02-20,approved,false
488,488,46994.84,auto,0.0475,36,2020-12-16,approved,false
489,489,5801.44,personal,0.0573,60,2021-10-17,closed,false
490,490,2100.33,personal,0.0152,24,2021-12-06,rejected,false
491,491,7992.31,mortgage,0.0189,36,2022-10-07,approved,false
492,492,38235.23,mortgage,0.0298,60,2022-07-07,closed,false
493,493,6283.5,mortgage,0.0323,24,2020-08-15,closed,false
494,494,19240.23,mortgage,0.0087,36,2022-07-29,approved,false
495,495,4093.06,personal,0.0541,60,2021-11-05,rejected,false
496,496,22195.3,mortgage,0.0043,60,2020-08-28,approved,false
497,497,30589.09,mortgage,0.0004,48,2021-11-26,closed,false
498,498,31796.97,personal,0.0188,60,2022-02-17,closed,false
499,499,26426.85,mortgage,0.0197,36,2021-06-01,approved,false
500,500,46967.29,auto,0.0365,36,2021-09-18,approved,false
501,501,27025.69,personal,0.0439,12,2021-06-25,closed,false
502,502,43102.66,mortgage,0.0391,36,2022-05-15,closed,false
503,503,49658.26,mortgage,0.059,24,2020-09-05,approved,false
504,504,12257.52,personal,0.0405,12,2022-04-13,closed,false
505,505,14011.24,mortgage,0.0266,60,2022-04-01,closed,false
506,506,26571.61,auto,0.0086,12,2020-05-10,approved,false
507,507,9936.54,auto,0.0224,24,2021-06-04,approved,false
508,508,28642.13,personal,0.0513,12,2020-09-27,closed,false
509,509,34535.11,auto,0.0057,24,2021-03-28,closed,false
510,510,3959.48,personal,0.0389,60,2022-04-14,rejected,false
511,511,34388.35,auto,0.0232,12,2021-03-06,rejected,false
512,512,8813.88,personal,0.0154,36,2022-07-22,rejected,false
513,513,15666.61,mortgage,0.0342,36,2022-10-07,approved,false
514,514,37201.68,mortgage,0.0463,24,2021-07-29,closed,false
515,515,9015.91,personal,0.0377,24,2021-03-23,approved,false
516,516,27052.47,auto,0.054,24,2021-09-18,rejected,false
517,517,29869.59,personal,0.0517,60,2020-05-18,rejected,false
518,518,9053.54,mortgage,0.0107,24,2021-05-23,approved,false
519,519,14464.29,personal,0.0165,36,2020-11-07,closed,false
520,520,30716.73,mortgage,0.0385,36,2021-09-03,rejected,false
521,521,23598.73,personal,0.026,24,2021-12-16,approved,false
522,522,33339.09,personal,0.0164,48,2020-12-13,closed,false
523,523,42881.13,auto,0.0559,24,2022-08-13,closed,false
524,524,7616.67,mortgage,0.0513,48,2020-05-30,rejected,false
525,525,4461.0,personal,0.0386,12,2020-03-08,closed,false
526,526,33669.6,personal,0.0187,12,2021-05-10,closed,false
527,527,38761.54,auto,0.0192,36,2022-01-07,rejected,false
528,528,23016.04,personal,0.0233,12,2020-02-05,approved,false
529,529,20301.56,personal,0.0071,12,2021-10-31,approved,false
530,530,30241.82,personal,0.0219,12,2020-02-23,rejected,false
531,531,28021.24,auto,0.054,60,2022-04-28,closed,false
532,532,25018.36,auto,0.0057,60,2021-06-18,rejected,false
533,533,41116.55,auto,0.0134,24,2020-06-10,closed,false
534,534,9501.52,personal,0.0092,48,2021-03-18,rejected,false
535,535,34379.24,personal,0.018,36,2021-07-17,rejected,false
536,536,37325.65,personal,0.0136,60,2021-11-07,approved,false
537,537,45163.8,auto,0.024,60,2020-07-27,rejected,false
538,538,47309.91,personal,0.0207,36,2021-11-29,approved,false
539,539,25885.42,personal,0.0228,60,2022-08-11,rejected,false
540,540,22248.36,personal,0.0088,36,2020-11-20,approved,false
541,541,25691.52,personal,0.0429,24,2020-12-18,closed,false
542,542,36896.38,mortgage,0.0016,24,2022-01-26,closed,false
543,543,1841.4,auto,0.0512,12,2021-05-18,closed,false
544,544,9533.05,personal,0.0419,36,2021-03-11,rejected,false
545,545,45475.65,personal,0.0357,36,2020-01-28,approved,false
546,546,10576.3,auto,0.0006,24,2020-04-15,approved,false
547,547,12195.68,personal,0.0106,60,2022-06-04,rejected,false
548,548,47033.75,personal,0.0553,36,2021-08-19,approved,false
549,549,15419.74,personal,0.0211,36,2020-02-25,rejected,false
550,550,15231.69,mortgage,0.0489,60,2021-05-15,approved,false
551,551,46261.73,mortgage,0.0054,24,2020-12-01,rejected,false
552,552,19379.02,auto,0.0403,36,2022-04-03,approved,false
553,553,25203.16,auto,0.0221,36,2021-11-14,closed,false
554,554,28459.96,personal,0.0496,60,2021-07-21,approved,false
555,555,43545.84,personal,0.026,12,2022-08-08,rejected,false
556,556,4801.0,personal,0.0183,60,2020-08-18,approved,false
557,557,13781.96,personal,0.0119,60,2021-08-06,approved,false
558,558,29763.4,mortgage,0.0329,12,2021-05-25,approved,false
559,559,22296.03,personal,0.0021,36,2022-09-07,rejected,false
560,560,14635.76,auto,0.0034,12,2022-02-22,rejected,false
561,561,21072.47,auto,0.0266,48,2020-07-08,approved,false
562,562,48345.89,mortgage,0.03,12,2020-03-22,rejected,false
563,563,2030.6,auto,0.0163,24,2020-09-02,rejected,false
564,564,8201.75,auto,0.0464,36,2022-10-12,closed,false
565,565,1914.1,auto,0.0216,48,2022-03-09,approved,false
566,566,30076.44,mortgage,0.0219,48,2020-01-07,closed,false
567,567,1633.91,mortgage,0.0553,12,2020-10-21,rejected,false
568,568,23246.78,personal,0.0019,48,2020-04-12,approved,false
569,569,43100.61,auto,0.021,36,2020-11-11,rejected,false
570,570,5763.04,auto,0.0236,36,2020-12-31,closed,false
571,571,18893.53,auto,0.0546,60,2020-02-21,closed,false
572,572,19521.9,personal,0.0553,60,2022-03-19,closed,false
573,573,18750.46,mortgage,0.0067,24,2021-05-18,rejected,false
574,574,36645.64,personal,0.0245,12,2020-02-26,approved,false
575,575,1216.07,personal,0.0401,48,2022-03-27,approved,false
576,576,39218.29,auto,0.0229,60,2020-09-18,closed,false
577,577,42113.03,personal,0.0378,36,2020-10-07,approved,false
578,578,22141.71,auto,0.0572,48,2021-10-12,approved,false
579,579,44470.69,mortgage,0.0062,12,2020-06-04,closed,false
580,580,19670.91,personal,0.0065,48,2021-10-07,approved,false
581,581,35041.42,auto,0.0468,48,2022-01-11,closed,false
582,582,20052.42,personal,0.0268,24,2021-07-05,rejected,false
583,583,2854.33,auto,0.0107,12,2022-01-09,rejected,false
584,584,5087.89,personal,0.0095,48,2021-08-05,rejected,false
585,585,22660.42,auto,0.0288,36,2021-06-16,closed,false
586,586,49514.71,auto,0.0107,36,2022-11-08,approved,false
587,587,9700.29,auto,0.0583,24,2020-08-23,closed,false
588,588,44883.52,auto,0.0502,60,2020-08-22,rejected,false
589,589,46050.32,mortgage,0.0566,12,2022-06-24,approved,false
590,590,21072.79,mortgage,0.0219,48,2020-06-04,approved,false
591,591,23629.45,mortgage,0.0042,24,2022-10-02,approved,false
592,592,25638.2,mortgage,0.055,36,2021-07-20,approved,false
593,593,38749.94,auto,0.0219,48,2020-05-03,rejected,false
594,594,7062.49,mortgage,0.0318,36,2020-01-03,closed,false
595,595,17103.23,mortgage,0.0511,48,2022-09-08,approved,false
596,596,9364.41,personal,0.0024,12,2020-02-08,approved,false
597,597,44042.29,auto,0.0306,36,2020-02-13,approved,false
598,598,4455.39,personal,0.0499,24,2020-12-15,rejected,false
599,599,37637.5,mortgage,0.0219,24,2020-01-23,rejected,false
600,600,22547.32,mortgage,0.0022,24,2021-10-22,closed,false
601,601,36015.6,mortgage,0.0492,24,2020-12-24,closed,false
602,602,44604.87,mortgage,0.0119,60,2022-04-01,approved,false
603,603,17643.45,auto,0.0455,48,2021-01-31,rejected,false
604,604,12123.07,auto,0.02,48,2020-10-11,approved,false
605,605,32860.71,mortgage,0.0295,48,2021-12-28,rejected,false
606,606,49878.77,auto,0.0584,60,2020-03-29,rejected,false
607,607,36745.91,mortgage,0.0261,24,2021-11-17,closed,false
608,608,39985.5,mortgage,0.0226,12,2020-06-09,closed,false
609,609,31863.0,personal,0.0342,24,2020-10-03,rejected,false
610,610,19040.99,mortgage,0.0301,60,2020-06-19,approved,false
611,611,33077.57,personal,0.0388,12,2021-02-26,rejected,false
612,612,7298.96,personal,0.0026,60,2022-07-15,rejected,false
613,613,24952.08,auto,0.0141,36,2022-04-20,rejected,false
614,614,29079.85,personal,0.0171,48,2022-10-22,closed,false
615,615,45430.75,auto,0.0322,48,2021-02-06,rejected,false
616,616,46066.25,auto,0.0012,60,2021-08-10,rejected,false
617,617,3946.1,mortgage,0.0014,12,2022-10-29,closed,false
618,618,31962.18,personal,0.0207,36,2021-04-17,closed,false
619,619,40023.15,auto,0.022,36,2022-02-04,rejected,false
620,620,27285.97,auto,0.0346,24,2021-12-17,rejected,false
621,621,5687.84,personal,0.017,24,2020-01-05,approved,false
622,622,12403.74,mortgage,0.0185,12,2020-10-31,closed,false
623,623,16368.55,personal,0.0245,24,2021-10-31,rejected,false
624,624,33477.17,personal,0.0484,48,2020-09-16,closed,false
625,625,4213.35,personal,0.0122,60,2022-12-25,closed,false
626,626,27931.39,mortgage,0.0151,48,2021-06-25,closed,false
627,627,6337.79,mortgage,0.0482,36,2021-10-25,rejected,false
628,628,20360.87,mortgage,0.0531,36,2021-06-20,approved,false
629,629,21852.26,personal,0.0442,60,2021-07-30,closed,false
630,630,23140.05,mortgage,0.0178,12,2022-08-29,rejected,false
631,631,35832.6,personal,0.0426,36,2022-12-27,rejected,false
632,632,4978.62,personal,0.0382,12,2022-08-13,approved,false
633,633,14143.87,mortgage,0.0127,48,2021-05-09,closed,false
634,634,32415.36,mortgage,0.048,24,2021-01-13,closed,false
635,635,47234.71,personal,0.0394,60,2022-10-08,approved,false
636,636,31419.08,auto,0.0499,24,2022-01-08,closed,false
637,637,44284.94,mortgage,0.0072,12,2020-10-06,closed,false
638,638,48451.89,mortgage,0.005,12,2022-06-16,rejected,false
639,639,44311.31,personal,0.0444,48,2021-09-05,rejected,false
640,640,48638.14,auto,0.0318,48,2020-03-27,rejected,false
641,641,39075.03,auto,0.054,12,2022-04-30,rejected,false
642,642,44470.66,personal,0.0558,48,2021-11-29,rejected,false
643,643,25081.13,personal,0.0446,60,2022-09-13,approved,false
644,644,17926.51,auto,0.0046,36,2021-02-03,rejected,false
645,645,49985.82,auto,0.0032,60,2021-03-18,rejected,false
646,646,5790.24,personal,0.0001,12,2020-11-16,approved,false
647,647,47951.73,mortgage,0.0487,36,2022-02-11,approved,false
648,648,22112.84,auto,0.0378,12,2021-01-01,approved,false
649,649,2096.78,auto,0.0131,60,2020-03-14,closed,false
650,650,40347.81,auto,0.0162,12,2020-05-21,closed,false
651,651,22766.62,auto,0.0345,48,2020-10-04,approved,false
652,652,40135.62,personal,0.0463,12,2020-06-09,rejected,false
653,653,3196.01,mortgage,0.0455,60,2020-02-16,rejected,false
654,654,48733.18,auto,0.0408,48,2021-11-29,approved,false
655,655,33880.86,mortgage,0.0367,36,2022-09-05,closed,false
656,656,3351.81,personal,0.0158,60,2022-12-24,rejected,false
657,657,1227.69,personal,0.0243,24,2022-02-07,rejected,false
658,658,30106.08,personal,0.0541,24,2021-08-12,approved,false
659,659,48848.47,mortgage,0.0584,60,2021-07-23,closed,false
660,660,26675.97,auto,0.0154,60,2021-11-21,closed,false
661,661,18340.82,personal,0.0285,24,2022-09-04,rejected,false
662,662,47007.37,auto,0.0488,24,2022-07-19,approved,false
663,663,49213.73,mortgage,0.0375,24,2021-12-16,rejected,false
664,664,39439.76,personal,0.033,60,2022-05-03,rejected,false
665,665,36177.82,personal,0.0342,48,2022-02-12,approved,false
666,666,1101.12,auto,0.0261,12,2021-07-01,closed,false
667,667,16370.45,personal,0.0031,12,2022-06-11,approved,false
668,668,46333.64,mortgage,0.0082,48,2022-10-14,closed,false
669,669,19038.65,mortgage,0.0464,12,2020-09-02,approved,false
670,670,17394.4,personal,0.0166,48,2020-10-09,approved,false
671,671,27321.85,personal,0.034,48,2021-11-27,closed,false
672,672,22941.53,auto,0.0327,12,2022-06-20,approved,false
673,673,43081.1,mortgage,0.0457,12,2020-12-21,approved,false
674,674,5003.11,auto,0.0489,12,2020-05-07,closed,false
675,675,33278.72,mortgage,0.0037,36,2022-12-08,approved,false
676,676,35162.32,mortgage,0.0238,12,2021-12-09,approved,false
677,677,44125.53,mortgage,0.0423,60,2022-03-06,closed,false
678,678,21373.44,mortgage,0.0588,60,2022-08-24,closed,false
679,679,15455.26,mortgage,0.0264,36,2021-09-25,rejected,false
680,680,31701.48,personal,0.0194,60,2020-03-24,closed,false
681,681,36521.33,mortgage,0.0474,12,2022-06-29,approved,false
682,682,9377.98,personal,0.0116,36,2020-01-15,closed,false
683,683,8750.02,personal,0.0547,24,2020-03-27,closed,false
684,684,13916.55,auto,0.0265,24,2020-10-01,approved,false
685,685,13147.95,personal,0.0268,48,2021-03-21,closed,false
686,686,37782.05,auto,0.0303,12,2022-08-06,approved,false
687,687,27004.43,mortgage,0.0417,48,2022-10-31,rejected,false
688,688,27841.75,personal,0.0593,24,2020-11-08,rejected,false
689,689,1720.41,personal,0.022,60,2020-07-17,approved,false
690,690,49718.62,auto,0.0583,36,2020-11-20,rejected,false
691,691,41659.71,auto,0.055,24,2020-12-07,closed,false
692,692,22739.56,auto,0.0043,48,2021-02-04,approved,false
693,693,4277.23,personal,0.0275,60,2022-01-07,rejected,false
694,694,35020.11,mortgage,0.0278,36,2020-11-28,closed,false
695,695,27217.26,auto,0.0106,60,2021-04-06,closed,false
696,696,34199.41,auto,0.0284,24,2020-04-01,rejected,false
697,697,34201.3,mortgage,0.0001,60,2020-01-31,closed,false
698,698,8581.98,mortgage,0.0418,60,2020-11-08,rejected,false
699,699,17111.68,mortgage,0.02,48,2022-06-17,closed,false
700,700,1870.24,mortgage,0.016,60,2022-11-30,closed,false
701,701,49130.88,mortgage,0.0456,36,2021-08-10,closed,false
702,702,40516.81,auto,0.0082,24,2020-06-26,approved,false
703,703,46511.62,auto,0.0329,12,2022-08-24,closed,false
704,704,3162.4,mortgage,0.0145,60,2020-10-29,approved,false
705,705,25517.0,personal,0.0161,24,2020-05-12,rejected,false
706,706,37624.25,personal,0.0032,60,2021-09-02,rejected,false
707,707,6081.53,mortgage,0.0154,60,2021-12-14,approved,false
708,708,39077.26,auto,0.0121,48,2021-02-12,rejected,false
709,709,32727.61,auto,0.0212,24,2022-05-31,approved,false
710,710,49262.81,mortgage,0.0384,36,2021-04-29,approved,false
711,711,7902.42,personal,0.0222,12,2022-11-18,closed,false
712,712,31834.59,personal,0.0556,60,2020-09-15,approved,false
713,713,47409.58,mortgage,0.0146,24,2021-09-04,approved,false
714,714,37439.8,auto,0.0386,24,2021-12-24,rejected,false
715,715,17471.25,mortgage,0.0059,60,2020-06-28,rejected,false
716,716,6843.29,auto,0.0326,12,2022-09-21,closed,false
717,717,48224.56,personal,0.0495,60,2021-12-24,closed,false
718,718,4523.28,mortgage,0.0318,12,2021-12-08,rejected,false
719,719,48783.25,personal,0.0509,24,2022-05-23,closed,false
720,720,15872.07,mortgage,0.014,60,2022-09-23,closed,false
721,721,43155.24,mortgage,0.0416,24,2020-02-20,closed,false
722,722,28161.28,auto,0.056,60,2022-05-13,rejected,false
723,723,45716.94,mortgage,0.0409,60,2020-12-06,closed,false
724,724,21904.33,personal,0.0085,36,2020-09-26,approved,false
725,725,42640.39,personal,0.0312,48,2022-06-02,rejected,false
726,726,12680.87,mortgage,0.0397,60,2022-10-15,approved,false
727,727,23870.33,personal,0.0337,60,2021-10-27,rejected,false
728,728,42468.82,auto,0.0028,24,2021-12-13,closed,false
729,729,6799.72,mortgage,0.0409,12,2022-09-12,approved,false
730,730,36703.08,auto,0.0381,24,2021-04-28,rejected,false
731,731,22406.72,personal,0.0436,48,2021-02-22,rejected,false
732,732,26147.53,mortgage,0.0059,60,2022-03-09,approved,false
733,733,29372.56,auto,0.057,24,2021-12-30,rejected,false
734,734,14507.34,mortgage,0.0468,12,2022-07-13,approved,false
735,735,5722.22,mortgage,0.0226,48,2020-10-15,rejected,false
736,736,1914.31,personal,0.0599,48,2020-08-13,approved,false
737,737,22115.18,auto,0.0017,60,2021-01-24,closed,false
738,738,14174.67,personal,0.006,48,2020-07-06,approved,false
739,739,32013.57,mortgage,0.0079,12,2022-03-01,closed,false
740,740,36080.96,personal,0.0572,24,2022-01-16,closed,false
741,741,25683.49,mortgage,0.0321,48,2020-10-22,closed,false
742,742,31329.1,mortgage,0.0423,36,2021-06-03,approved,false
743,743,28476.56,mortgage,0.0232,24,2022-10-04,closed,false
744,744,1224.32,auto,0.0569,12,2022-04-29,rejected,false
745,745,42243.39,auto,0.0085,12,2021-08-07,approved,false
746,746,3918.56,mortgage,0.0279,60,2020-11-27,approved,false
747,747,21106.68,mortgage,0.0411,48,2021-03-01,approved,false
748,748,6439.91,personal,0.0302,60,2022-01-31,rejected,false
749,749,33453.38,personal,0.0051,48,2022-01-24,approved,false
750,750,16953.8,personal,0.0215,24,2020-06-10,closed,false
751,751,4486.46,mortgage,0.0498,60,2020-12-31,rejected,false
752,752,3222.29,personal,0.0189,60,2021-11-25,closed,false
753,753,12619.95,personal,0.0523,60,2022-05-08,approved,false
754,754,33695.97,auto,0.0222,60,2020-02-14,closed,false
755,755,36192.85,auto,0.0198,36,2020-12-14,closed,false
756,756,7293.09,auto,0.0331,36,2020-02-20,rejected,false
