transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,has_date_parsing_error
1000474,2025-01-09,2764,transfer,1481.52,TRY,false
1000475,2025-01-08,1270,withdrawal,2042.64,JPY,false
1000476,2025-02-27,4206,transfer,6787.7,NOK,false
1000477,2025-01-24,401,withdrawal,3935.12,TRY,false
1000478,2025-01-05,2196,deposit,6023.37,HUF,false
1000479,2025-01-27,1749,transfer,5447.41,GBP,false
1000480,2025-02-09,2637,deposit,6703.43,HUF,false
1000481,2025-01-04,1136,withdrawal,9736.68,BGN,false
1000482,2025-03-08,3889,transfer,6040.13,SEK,false
1000483,2025-03-09,1335,withdrawal,7529.23,JPY,false
1000484,2025-02-18,3865,deposit,7819.85,GBP,false
1000485,2025-01-28,1448,deposit,3892.85,NOK,false
1000486,2025-01-17,972,withdrawal,8891.29,GBP,false
1000487,2025-03-10,3859,deposit,3159.78,CZK,false
1000488,2025-01-18,1991,transfer,2522.0,JPY,false
1000489,2025-02-20,1152,transfer,8867.56,GBP,false
1000490,2025-01-04,382,transfer,5266.1,JPY,false
1000491,2025-01-10,4253,withdrawal,4385.87,AUD,false
1000492,2025-01-01,1376,transfer,3588.98,CHF,false
1000493,2025-01-01,4288,withdrawal,1722.31,TRY,false
1000494,2025-01-22,862,deposit,1626.98,CZK,false
1000495,2025-02-23,3113,withdrawal,6139.66,RON,false
1000496,2025-03-01,593,transfer,8883.42,CZK,false
1000497,2025-02-24,4881,withdrawal,9170.9,RON,false
1000498,2025-02-24,1773,withdrawal,5400.31,RON,false
1000499,2025-02-13,2220,withdrawal,4768.07,BGN,false
1000500,2025-02-03,3714,deposit,3112.48,SEK,false
1000501,2025-02-22,4118,deposit,9016.15,SEK,false
1000502,2025-01-12,1023,deposit,9141.34,PLN,false
1000503,2025-02-26,644,transfer,7538.27,CHF,false
1000504,2025-03-05,2280,transfer,7647.08,HUF,false
1000505,2025-01-02,289,transfer,4101.8,NOK,false
1000506,2025-02-22,3852,deposit,7754.81,PLN,false
1000507,2025-03-09,2780,transfer,5394.62,GBP,false
1000508,2025-03-04,4763,transfer,6917.64,CZK,false
1000509,2025-01-05,784,deposit,7585.94,HUF,false
1000510,2025-03-07,1553,transfer,4513.2,JPY,false
1000511,2025-02-16,851,withdrawal,1958.64,SEK,false
1000512,2025-02-19,1674,deposit,4105.57,CZK,false
1000513,2025-01-09,3292,transfer,7568.74,TRY,false
1000514,2025-01-16,2721,withdrawal,344.88,RON,false
1000515,2025-02-15,3564,transfer,1203.31,BGN,false
1000516,2025-02-15,1058,transfer,8967.1,JPY,false
1000517,2025-02-17,2924,deposit,1015.68,TRY,false
1000518,2025-01-22,336,deposit,7072.35,SEK,false
1000519,2025-02-28,2768,deposit,1638.87,CZK,false
1000520,2025-01-16,207,transfer,6038.59,RON,false
1000521,2025-02-13,4069,withdrawal,6754.94,DKK,false
1000522,2025-01-31,2574,deposit,8969.91,TRY,false
1000523,2025-01-03,3539,deposit,6845.03,ISK,false
1000524,2025-01-26,3346,deposit,3918.6,SEK,false
1000525,2025-03-02,4616,deposit,3754.41,PLN,false
1000526,2025-01-31,1614,deposit,739.57,RON,false
1000527,2025-02-12,1234,deposit,446.09,PLN,false
1000528,2025-03-06,3876,transfer,9950.88,TRY,false
1000529,2025-02-24,4559,deposit,129.41,AUD,false
1000530,2025-03-05,1294,withdrawal,547.38,TRY,false
1000531,2025-01-11,4967,withdrawal,5584.8,PLN,false
1000532,2025-02-01,981,withdrawal,3840.44,BGN,false
1000533,2025-01-14,2283,deposit,5488.72,HUF,false
1000534,2025-02-21,1572,transfer,4613.24,GBP,false
1000535,2025-01-21,4641,deposit,5188.48,CHF,false
1000536,2025-02-07,187,transfer,2588.62,SEK,false
1000537,2025-02-14,1617,deposit,8218.04,NOK,false
1000538,2025-01-10,1725,withdrawal,8129.2,HUF,false
1000539,2025-02-09,3798,transfer,2896.38,NOK,false
1000540,2025-01-11,3256,deposit,5328.33,SEK,false
1000541,2025-02-26,640,transfer,5579.61,CZK,false
1000542,2025-01-28,885,deposit,9615.47,SEK,false
1000543,2025-03-08,1493,transfer,9446.04,AUD,false
1000544,2025-02-11,4774,transfer,4826.2,GBP,false
1000545,2025-01-03,1712,transfer,7670.26,GBP,false
1000546,2025-02-23,3347,transfer,1846.16,CHF,false
1000547,2025-02-26,424,deposit,1772.41,JPY,false
1000548,2025-02-09,939,deposit,6763.53,DKK,false
1000549,2025-01-24,4870,withdrawal,4981.09,NOK,false
1000550,2025-01-22,4880,deposit,4345.6,NOK,false
1000551,2025-01-25,3740,transfer,1574.08,BGN,false
1000552,2025-03-10,955,transfer,8040.69,CHF,false
1000553,2025-03-09,1645,withdrawal,7619.78,JPY,false
1000554,2025-01-10,730,transfer,145.97,NOK,false
1000555,2025-02-07,4378,withdrawal,7386.98,AUD,false
1000556,2025-02-15,171,withdrawal,1695.24,AUD,false
1000557,2025-01-12,3052,withdrawal,2941.24,CHF,false
1000558,2025-01-03,4441,transfer,4800.5,GBP,false
1000559,2025-01-13,2194,withdrawal,9978.96,AUD,false
1000560,2025-01-18,4358,withdrawal,8603.64,SEK,false
1000561,2025-01-23,2358,deposit,2050.35,RON,false
1000562,2025-03-07,686,deposit,9615.4,CZK,false
1000563,2025-01-01,908,transfer,1705.57,JPY,false
1000564,2025-03-03,2027,deposit,9594.02,NOK,false
1000565,2025-03-09,2235,transfer,1182.76,NOK,false
1000566,2025-03-03,1370,deposit,5054.79,BGN,false
1000567,2025-02-26,3568,deposit,4731.37,CHF,false
1000568,2025-02-01,2281,transfer,8993.02,RON,false
1000569,2025-01-18,3998,withdrawal,2015.74,CHF,false
1000570,2025-03-04,4384,transfer,6012.83,ISK,false
1000571,2025-03-05,1917,transfer,3043.15,ISK,false
1000572,2025-03-08,2540,deposit,3741.93,ISK,false
1000573,2025-01-13,3099,withdrawal,8804.25,JPY,false
1000574,2025-01-31,3367,transfer,6706.51,RON,false
1000575,2025-02-18,4319,withdrawal,3653.59,DKK,false
1000576,2025-03-06,4766,deposit,1871.15,PLN,false
1000577,2025-02-28,880,deposit,5446.05,CHF,false
1000578,2025-02-20,1651,withdrawal,4343.17,RON,false
1000579,2025-01-17,3781,deposit,9516.29,JPY,false
1000580,2025-01-09,3328,transfer,9043.05,GBP,false
1000581,2025-01-25,3753,withdrawal,9119.6,JPY,false
1000582,2025-01-12,4323,deposit,2226.45,TRY,false
1000583,2025-02-22,1184,withdrawal,4852.27,TRY,false
1000584,2025-03-06,1027,withdrawal,6182.82,AUD,false
1000585,2025-02-06,1952,deposit,6117.82,BGN,false
1000586,2025-03-10,2701,deposit,8465.18,DKK,false
1000587,2025-02-07,3269,deposit,7562.91,NOK,false
1000588,2025-01-26,1124,deposit,2187.98,PLN,false
1000589,2025-03-06,2968,withdrawal,3813.49,NOK,false
1000590,2025-02-05,3959,withdrawal,9439.48,GBP,false
1000591,2025-01-28,1716,deposit,6302.61,DKK,false
1000592,2025-03-01,3166,transfer,4324.11,JPY,false
1000593,2025-01-27,1960,transfer,5232.28,PLN,false
1000594,2025-02-23,1962,transfer,8391.14,JPY,false
1000595,2025-02-06,4003,deposit,3589.65,HUF,false
1000596,2025-01-25,329,transfer,181.37,TRY,false
1000597,2025-02-14,2056,transfer,8029.97,DKK,false
1000598,2025-01-25,2876,transfer,8485.14,NOK,false
1000599,2025-02-22,1808,withdrawal,126.17,AUD,false
1000600,2025-01-23,1523,deposit,5816.98,TRY,false
1000601,2025-02-23,3426,transfer,8712.2,TRY,false
1000602,2025-03-07,172,transfer,2499.51,DKK,false
1000603,2025-01-21,519,deposit,6566.65,TRY,false
1000604,2025-03-03,799,deposit,1099.62,BGN,false
1000605,2025-03-03,1973,withdrawal,5195.63,GBP,false
1000606,2025-01-24,3266,deposit,7943.91,CHF,false
1000607,2025-01-23,2923,transfer,2791.45,AUD,false
1000608,2025-02-26,2819,transfer,7186.82,GBP,false
1000609,2025-03-05,3660,withdrawal,3267.78,TRY,false
1000610,2025-01-28,1011,deposit,7742.06,DKK,false
1000611,2025-02-03,1403,withdrawal,2043.24,JPY,false
1000612,2025-02-20,2689,deposit,3856.1,PLN,false
1000613,2025-03-06,924,transfer,7862.81,DKK,false
1000614,2025-02-09,1229,deposit,1504.16,CHF,false
1000615,2025-01-01,297,withdrawal,6101.71,GBP,false
1000616,2025-01-02,4541,transfer,8285.54,SEK,false
1000617,2025-03-04,3519,deposit,1804.31,CZK,false
1000618,2025-03-07,4671,transfer,7819.48,SEK,false
1000619,2025-01-18,1335,withdrawal,258.95,PLN,false
1000620,2025-01-23,4358,deposit,6838.84,PLN,false
1000621,2025-02-12,1144,deposit,4997.0,ISK,false
1000622,2025-02-09,1719,withdrawal,9289.84,SEK,false
1000623,2025-01-11,4338,deposit,6426.87,CZK,false
1000624,2025-01-19,2205,deposit,1047.39,ISK,false
1000625,2025-01-18,1444,withdrawal,3001.68,PLN,false
1000626,2025-02-18,572,deposit,739.98,TRY,false
1000627,2025-01-08,2749,deposit,9504.59,JPY,false
1000628,2025-02-09,3713,withdrawal,7898.34,JPY,false
1000629,2025-03-07,28,transfer,9054.2,GBP,false
1000630,2025-01-24,3377,transfer,7792.93,CZK,false
1000631,2025-02-28,4550,withdrawal,810.4,AUD,false
1000632,2025-01-14,3689,deposit,919.92,CHF,false
1000633,2025-01-05,2774,transfer,0.19,ISK,false
1000634,2025-02-17,1346,withdrawal,2713.67,NOK,false
1000635,2025-02-26,3942,withdrawal,9835.93,TRY,false
1000636,2025-03-02,2948,withdrawal,6765.54,RON,false
1000637,2025-02-24,2274,deposit,5255.9,JPY,false
1000638,2025-02-20,4693,withdrawal,5776.81,CHF,false
1000639,2025-01-19,4717,withdrawal,6407.76,SEK,false
1000640,2025-03-08,3163,withdrawal,2509.23,DKK,false
1000641,2025-01-18,2055,deposit,6941.01,RON,false
1000642,2025-03-06,2249,transfer,7313.2,SEK,false
1000643,2025-01-14,271,deposit,264.15,HUF,false
1000644,2025-03-06,383,transfer,1993.83,CZK,false
1000645,2025-02-10,4259,withdrawal,7328.62,CZK,false
1000646,2025-03-06,1475,withdrawal,890.98,CHF,false
1000647,2025-03-02,397,withdrawal,6610.21,CZK,false
1000648,2025-02-21,4438,deposit,3131.95,RON,false
1000649,2025-01-03,2114,deposit,3910.98,GBP,false
1000650,2025-03-05,2436,transfer,8272.53,HUF,false
1000651,2025-01-04,2261,transfer,2582.69,SEK,false
1000652,2025-01-06,2532,transfer,123.4,CZK,false
1000653,2025-02-25,1378,deposit,8565.71,BGN,false
1000654,2025-01-11,1414,transfer,3716.09,SEK,false
1000655,2025-03-04,2539,withdrawal,2326.7,AUD,false
1000656,2025-01-18,256,deposit,5480.96,JPY,false
1000657,2025-01-06,3951,deposit,1556.74,GBP,false
1000658,2025-01-12,282,transfer,8630.24,DKK,false
1000659,2025-02-07,3824,withdrawal,3349.35,ISK,false
1000660,2025-02-12,251,deposit,5797.31,JPY,false
1000661,2025-01-24,4272,transfer,9565.52,ISK,false
1000662,2025-03-03,854,deposit,7363.19,PLN,false
1000663,2025-01-01,94,deposit,2514.69,PLN,false
1000664,2025-02-25,2695,transfer,29.66,HUF,false
1000665,2025-02-27,4502,transfer,9419.77,JPY,false
1000666,2025-02-16,3886,transfer,5095.23,BGN,false
1000667,2025-01-24,2494,transfer,8964.52,BGN,false
1000668,2025-03-07,2049,withdrawal,9413.51,CHF,false
1000669,2025-02-11,3034,deposit,2300.23,NOK,false
1000670,2025-02-24,4182,withdrawal,2238.81,NOK,false
1000671,2025-01-03,2481,transfer,1902.49,SEK,false
1000672,2025-02-20,107,withdrawal,8105.7,BGN,false
1000673,2025-03-07,1958,withdrawal,5829.32,GBP,false
1000674,2025-01-13,2241,deposit,2846.61,HUF,false
1000675,2025-01-15,2665,withdrawal,5342.63,CHF,false
1000676,2025-01-16,3336,withdrawal,4907.04,BGN,false
1000677,2025-03-09,2411,withdrawal,1196.09,ISK,false
1000678,2025-03-09,635,transfer,1900.17,AUD,false
1000679,2025-02-09,3956,deposit,6312.18,CHF,false
1000680,2025-02-26,1358,transfer,4426.02,CZK,false
1000681,2025-03-10,3109,deposit,6260.3,HUF,false
1000682,2025-03-10,1142,transfer,3493.05,RON,false
1000683,2025-02-13,4936,withdrawal,6048.8,ISK,false
1000684,2025-02-07,3816,withdrawal,1111.18,JPY,false
1000685,2025-02-20,1451,transfer,5440.91,AUD,false
1000686,2025-02-06,290,withdrawal,295.34,HUF,false
1000687,2025-02-08,146,deposit,1543.14,GBP,false
1000688,2025-02-14,4212,deposit,2884.25,ISK,false
1000689,2025-01-18,3215,deposit,8015.32,NOK,false
1000690,2025-01-09,2321,deposit,8419.88,CZK,false
1000691,2025-01-03,4568,transfer,8755.62,HUF,false
1000692,2025-01-13,2649,transfer,4293.47,BGN,false
1000693,2025-01-14,3212,deposit,3929.21,BGN,false
1000694,2025-02-06,2698,transfer,2428.21,AUD,false
1000695,2025-01-24,2177,withdrawal,3133.25,ISK,false
1000696,2025-01-27,1113,deposit,2049.87,HUF,false
1000697,2025-01-20,2685,deposit,2602.22,JPY,false
1000698,2025-02-08,2949,withdrawal,7584.71,AUD,false
1000699,2025-01-21,4894,withdrawal,732.04,HUF,false
1000700,2025-02-09,1063,deposit,9526.96,GBP,false
1000701,2025-01-31,4217,deposit,248.02,HUF,false
1000702,2025-03-09,358,deposit,5356.05,BGN,false
1000703,2025-02-22,1187,deposit,8145.83,NOK,false
1000704,2025-01-24,4201,withdrawal,3767.0,PLN,false
1000705,2025-01-27,3987,deposit,7633.26,ISK,false
1000706,2025-02-02,3944,deposit,1163.82,GBP,false
1000707,2025-02-21,3108,transfer,8294.04,TRY,false
1000708,2025-02-16,3312,transfer,1568.52,PLN,false
1000709,2025-03-01,937,withdrawal,8758.14,CHF,false
1000710,2025-01-24,2736,transfer,7152.05,HUF,false
1000711,2025-02-21,3924,transfer,217.32,NOK,false
1000712,2025-01-02,882,withdrawal,7530.32,NOK,false
1000713,2025-02-14,1730,deposit,3701.52,GBP,false
1000714,2025-02-24,525,deposit,5612.7,TRY,false
1000715,2025-01-29,1955,transfer,9980.89,PLN,false
1000716,2025-02-12,784,deposit,1704.2,GBP,false
1000717,2025-01-01,2143,withdrawal,4540.55,JPY,false
1000718,2025-01-20,2070,transfer,2362.3,RON,false
1000719,2025-01-02,3964,withdrawal,4349.6,TRY,false
1000720,2025-02-01,1987,withdrawal,3620.58,CZK,false
1000721,2025-01-10,4882,transfer,2770.45,RON,false
1000722,2025-01-16,618,deposit,7210.26,CHF,false
1000723,2025-01-26,871,deposit,6408.8,TRY,false
1000724,2025-02-12,3339,deposit,6135.5,CHF,false
1000725,2025-03-02,2082,transfer,7660.51,RON,false
1000726,2025-01-04,2995,withdrawal,9022.37,ISK,false
1000727,2025-01-28,775,withdrawal,586.68,CHF,false
1000728,2025-02-24,2582,withdrawal,435.8,CZK,false
1000729,2025-01-01,2729,transfer,8137.32,BGN,false
1000730,2025-01-13,1025,withdrawal,7332.76,BGN,false
1000731,2025-03-09,2918,withdrawal,6489.16,HUF,false
1000732,2025-01-19,1237,deposit,9864.66,PLN,false
1000733,2025-01-10,3866,withdrawal,1785.21,CHF,false
1000734,2025-01-08,1951,deposit,6103.27,DKK,false
1000735,2025-01-29,4910,transfer,3588.17,AUD,false
1000736,2025-02-12,711,transfer,3743.7,ISK,false
1000737,2025-02-05,2247,deposit,926.81,BGN,false
1000738,2025-02-01,2022,transfer,9682.5,CZK,false
1000739,2025-02-19,1681,withdrawal,8648.06,BGN,false
1000740,2025-01-28,4571,transfer,9034.82,CZK,false
1000741,2025-01-22,2545,deposit,6559.44,CHF,false
1000742,2025-01-25,4150,withdrawal,8843.78,JPY,false
1000743,2025-01-11,2807,transfer,5944.37,ISK,false
1000744,2025-01-24,4276,withdrawal,3832.58,RON,false
1000745,2025-01-19,2301,transfer,9298.83,PLN,false
1000746,2025-01-04,3665,transfer,7483.21,JPY,false
1000747,2025-01-01,1429,withdrawal,5066.55,DKK,false
1000748,2025-01-18,2769,deposit,5908.01,ISK,false
1000749,2025-01-04,2591,transfer,2823.99,CZK,false
1000750,2025-02-16,2946,transfer,3021.45,RON,false
1000751,2025-01-19,591,transfer,4093.77,CZK,false
1000752,2025-01-24,3163,withdrawal,5270.58,JPY,false
1000753,2025-01-28,3820,deposit,6788.9,CHF,false
1000754,2025-01-05,1183,transfer,2887.32,JPY,false
1000755,2025-02-03,1676,transfer,8501.88,CHF,false
1000756,2025-01-15,442,withdrawal,1529.11,NOK,false
1000757,2025-03-07,4711,deposit,4390.73,CZK,false
1000758,2025-03-09,3047,withdrawal,2871.64,NOK,false
1000759,2025-02-15,4722,transfer,1349.56,RON,false
1000760,2025-02-01,1001,deposit,1516.8,PLN,false
1000761,2025-02-11,4045,deposit,6993.33,CZK,false
1000762,2025-01-30,1210,withdrawal,61.2,HUF,false
1000763,2025-01-15,387,withdrawal,1117.01,AUD,false
1000764,2025-01-14,4881,transfer,7956.03,HUF,false
1000765,2025-01-29,1916,withdrawal,6851.76,TRY,false
1000766,2025-02-10,79,transfer,9899.14,ISK,false
1000767,2025-01-22,2074,transfer,8458.63,TRY,false
1000768,2025-02-11,3307,withdrawal,4755.26,JPY,false
1000769,2025-01-17,1539,deposit,2487.7,RON,false
1000770,2025-01-19,4823,transfer,3127.54,HUF,false
1000771,2025-01-06,3771,transfer,6000.68,AUD,false
1000772,2025-03-04,1887,deposit,8725.73,JPY,false
1000773,2025-01-15,445,deposit,8243.31,ISK,false
1000774,2025-03-10,3601,withdrawal,8562.58,GBP,false
1000775,2025-01-06,3508,deposit,5962.12,AUD,false
1000776,2025-03-01,1943,deposit,5434.27,DKK,false
1000777,2025-01-19,3164,deposit,600.58,SEK,false
1000778,2025-01-13,123,withdrawal,9736.26,RON,false
1000779,2025-03-01,2182,deposit,9280.43,DKK,false
1000780,2025-02-04,4065,deposit,8479.29,JPY,false
1000781,2025-02-22,1573,deposit,1677.61,PLN,false
1000782,2025-01-23,875,deposit,4159.48,NOK,false
1000783,2025-01-09,780,withdrawal,9887.41,NOK,false
1000784,2025-01-07,401,withdrawal,2514.95,BGN,false
1000785,2025-02-08,4779,withdrawal,654.02,RON,false
1000786,2025-01-14,311,withdrawal,5058.39,DKK,false
1000787,2025-01-04,4506,transfer,7033.53,NOK,false
1000788,2025-02-06,84,withdrawal,253.21,HUF,false
1000789,2025-02-02,4862,deposit,9935.35,PLN,false
1000790,2025-01-11,3150,withdrawal,3542.78,AUD,false
1000791,2025-01-06,4623,deposit,4126.28,SEK,false
1000792,2025-01-26,4899,transfer,3663.02,RON,false
1000793,2025-01-30,3241,transfer,8434.28,ISK,false
1000794,2025-01-06,3161,transfer,1810.51,GBP,false
1000795,2025-01-17,2759,withdrawal,2103.14,GBP,false
1000796,2025-01-04,3950,transfer,4242.0,CHF,false
1000797,2025-02-17,2648,deposit,411.07,HUF,false
1000798,2025-02-28,182,deposit,8597.7,TRY,false
1000799,2025-02-01,90,deposit,6266.02,PLN,false
1000800,2025-02-03,243,withdrawal,8600.39,AUD,false
1000801,2025-01-10,856,withdrawal,2111.39,CZK,false
1000802,2025-03-04,3955,withdrawal,4808.72,GBP,false
1000803,2025-01-14,4762,withdrawal,3584.61,GBP,false
1000804,2025-01-26,4861,transfer,3524.51,HUF,false
1000805,2025-02-01,2422,transfer,7087.71,SEK,false
1000806,2025-01-13,2775,transfer,5051.41,TRY,false
1000807,2025-01-29,4144,transfer,4920.09,HUF,false
1000808,2025-02-08,2903,withdrawal,5290.87,BGN,false
1000809,2025-01-03,2143,withdrawal,5992.8,AUD,false
1000810,2025-01-09,3492,transfer,8441.6,DKK,false
1000811,2025-02-07,659,deposit,5838.54,CZK,false
1000812,2025-01-15,4322,deposit,2712.67,BGN,false
1000813,2025-02-06,110,deposit,2963.31,RON,false
1000814,2025-02-04,3304,deposit,2052.44,DKK,false
1000815,2025-02-17,3912,withdrawal,8337.08,PLN,false
1000816,2025-01-08,2354,withdrawal,2014.37,GBP,false
1000817,2025-01-08,915,transfer,5243.37,PLN,false
1000818,2025-01-03,2564,transfer,5965.48,RON,false
1000819,2025-02-18,4628,withdrawal,6282.46,ISK,false
1000820,2025-03-10,2962,deposit,3921.81,RON,false
1000821,2025-03-08,153,transfer,2371.71,BGN,false
1000822,2025-01-19,883,deposit,534.55,ISK,false
1000823,2025-01-07,284,deposit,4043.89,PLN,false
1000824,2025-02-15,3309,transfer,9590.8,BGN,false
1000825,2025-03-06,1724,deposit,6833.2,CZK,false
1000826,2025-03-07,3984,transfer,1239.29,CZK,false
1000827,2025-01-24,4390,withdrawal,568.97,PLN,false
1000828,2025-02-12,3669,deposit,4842.5,NOK,false
1000829,2025-02-19,4261,withdrawal,3364.2,ISK,false
1000830,2025-03-06,1770,transfer,6158.65,GBP,false
1000831,2025-03-08,2986,transfer,8115.19,TRY,false
1000832,2025-03-04,2262,transfer,1515.59,CZK,false
1000833,2025-01-08,2971,deposit,3002.04,CHF,false
1000834,2025-02-02,1941,withdrawal,6229.27,NOK,false
1000835,2025-01-19,2452,deposit,3208.43,NOK,false
1000836,2025-01-02,665,withdrawal,1661.65,AUD,false
1000837,2025-02-12,948,deposit,1069.16,TRY,false
1000838,2025-01-13,394,deposit,579.83,AUD,false
1000839,2025-01-27,4085,deposit,1286.47,DKK,false
1000840,2025-02-12,2822,transfer,8573.36,TRY,false
1000841,2025-03-06,989,transfer,7924.91,CZK,false
1000842,2025-01-27,1855,withdrawal,8559.52,RON,false
1000843,2025-01-22,1820,deposit,1676.31,AUD,false
1000844,2025-02-02,1631,deposit,4497.48,AUD,false
1000845,2025-02-07,2666,withdrawal,5699.58,SEK,false
1000846,2025-01-14,3247,transfer,8673.88,NOK,false
1000847,2025-01-24,3757,deposit,3784.17,PLN,false
1000848,2025-02-27,4426,deposit,6947.83,SEK,false
1000849,2025-02-03,4617,withdrawal,8863.15,PLN,false
1000850,2025-03-08,596,deposit,6275.74,NOK,false
1000851,2025-02-11,1644,withdrawal,2460.31,AUD,false
1000852,2025-02-13,4963,transfer,945.63,TRY,false
1000853,2025-03-07,492,withdrawal,5566.73,DKK,false
1000854,2025-01-08,4685,deposit,1037.72,CHF,false
1000855,2025-01-28,4611,withdrawal,8366.76,RON,false
1000856,2025-01-29,1398,deposit,2561.96,CZK,false
1000857,2025-01-08,2838,withdrawal,7157.7,TRY,false
1000858,2025-01-03,4469,withdrawal,9180.83,RON,false
1000859,2025-01-17,2128,transfer,9112.77,HUF,false
1000860,2025-01-10,1190,withdrawal,2950.53,CZK,false
1000861,2025-02-01,1550,withdrawal,9464.04,JPY,false
1000862,2025-02-05,4542,transfer,557.97,HUF,false
1000863,2025-01-07,4290,deposit,4895.69,CHF,false
1000864,2025-01-27,5000,deposit,9440.59,TRY,false
1000865,2025-01-08,2206,transfer,2906.92,RON,false
1000866,2025-02-03,4998,deposit,8884.03,ISK,false
1000867,2025-03-03,1051,withdrawal,817.44,DKK,false
1000868,2025-02-16,2432,withdrawal,1549.77,PLN,false
1000869,2025-03-04,4577,deposit,2849.04,ISK,false
1000870,2025-02-21,69,withdrawal,2857.71,CHF,false
1000871,2025-01-19,49,transfer,6881.23,SEK,false
1000872,2025-02-14,2875,deposit,3793.35,HUF,false
1000873,2025-01-24,4624,withdrawal,9166.94,ISK,false
1000874,2025-01-01,4755,withdrawal,795.12,CZK,false
1000875,2025-01-27,4957,deposit,7636.02,CHF,false
1000876,2025-01-23,4063,withdrawal,7038.73,TRY,false
1000877,2025-02-23,3804,transfer,8692.69,CHF,false
1000878,2025-02-07,4970,deposit,2097.35,RON,false
1000879,2025-02-20,4323,withdrawal,9125.79,PLN,false
1000880,2025-01-20,4650,deposit,8299.77,NOK,false
1000881,2025-02-21,34,deposit,2119.95,CHF,false
1000882,2025-02-17,3096,deposit,3136.55,TRY,false
