customer_id;branch_id;account_id;transaction_id;transaction_date;total_amount_eur
3795;75;3795;1055629;2025-01-05;43.05296119809394
3151;36;3151;1055630;2025-01-04;590.4475
1363;6;1363;1055636;2025-02-17;914.925
2267;60;2267;1055642;2025-01-09;2190.71
3165;69;3165;1055646;2025-01-24;25.80592239618788
1527;64;1527;1055649;2025-01-11;55.752552756977536
1083;97;1083;1055651;2025-01-06;3653.1328847771238
1005;10;1005;1055658;2025-01-25;2313.587520423619
2333;56;2333;1055660;2025-02-13;1159.245
4355;30;4355;1055667;2025-03-03;267.5436
2723;36;2723;1055680;2025-03-03;155.15879999999999
3409;21;3409;1055686;2025-02-24;417.39909090909094
11;72;11;1055687;2025-01-31;34.510687542545945
4132;38;4132;1055688;2025-03-03;1825.23
504;39;504;1055689;2025-01-03;53.70098500533283
1118;11;1118;1055691;2025-03-03;128.82274999999998
1832;56;1832;1055692;2025-02-12;186.332
882;4;882;1055694;2025-03-09;16.2624
717;20;717;1055695;2025-01-01;579.692
3751;57;3751;1055697;2025-01-10;16.009763424708975
848;37;848;1055698;2025-01-08;716.98
4868;10;4868;1055700;2025-02-17;207.6625
2512;22;2512;1055704;2025-03-03;1368.538
3998;70;3998;1055706;2025-02-06;20.657128551758667
4583;83;4583;1055709;2025-03-09;182.59720000000002
4900;93;4900;1055711;2025-01-04;1167.0128571428572
3891;34;3891;1055714;2025-01-04;3571.372347911126
3701;62;3701;1055717;2025-01-10;202.916
1535;78;1535;1055721;2025-03-03;265.0717360970316
3298;69;3298;1055723;2025-01-11;1024.465
813;37;813;1055734;2025-02-09;35.5859768550034
693;61;693;1055736;2025-01-25;37.108333333333334
2140;72;2140;1055740;2025-03-07;708.5542857142857
2970;71;2970;1055743;2025-01-16;464.4327272727273
1893;20;1893;1055750;2025-01-31;4471.776646113848
1783;58;1783;1055754;2025-02-11;236.746
1063;18;1063;1055758;2025-01-27;50.608
148;8;148;1055762;2025-02-06;28.15398230088495
2735;57;2735;1055763;2025-01-24;3258.535
541;57;541;1055769;2025-02-10;5525.873892354113
505;45;505;1055775;2025-02-18;3.649793466015772
4448;27;4448;1055787;2025-02-17;352.7975
17;96;17;1055789;2025-02-04;335.01
2117;93;2117;1055791;2025-01-20;7655.603448275862
3618;84;3618;1055792;2025-01-21;1070.2514285714285
1278;34;1278;1055796;2025-01-19;7.369683314557517
2964;4;2964;1055798;2025-02-27;28.25327812284334
1185;19;1185;1055803;2025-02-05;1298.0325
4741;64;4741;1055805;2025-02-19;676.22
2116;34;2116;1055813;2025-03-07;1780.31
886;72;886;1055817;2025-01-19;708.5060000000001
4768;96;4768;1055820;2025-02-07;28.259428182437034
1872;63;1872;1055824;2025-02-15;316.9692
4787;64;4787;1055825;2025-02-17;1085.172
3002;82;3002;1055828;2025-02-11;12.33676304919264
2961;78;2961;1055836;2025-03-02;731.1899999999999
2521;77;2521;1055837;2025-02-02;827.8975
3172;63;3172;1055848;2025-01-17;705.0836363636364
1111;4;1111;1055849;2025-03-09;2637.125
2535;52;2535;1055852;2025-03-07;2093.6803062648332
1290;18;1290;1055856;2025-02-08;559.3618181818182
471;28;471;1055857;2025-02-12;10.010142954390743
1100;23;1100;1055861;2025-02-03;80.34818181818183
2021;62;2021;1055862;2025-02-26;1842.6225
4844;49;4844;1055871;2025-01-22;156.4884
2323;27;2323;1055874;2025-01-28;956.0699999999999
172;51;172;1055881;2025-01-08;415.96250000000003
3316;55;3316;1055885;2025-02-12;1691.0575
468;83;468;1055889;2025-03-08;139.464
3623;72;3623;1055892;2025-02-27;427.69545454545454
2231;72;2231;1055894;2025-02-17;3886.08
482;99;482;1055903;2025-02-25;11.894955563900362
2892;40;2892;1055905;2025-03-01;28.687746766507825
2325;66;2325;1055909;2025-01-09;248.33575000000002
462;75;462;1055918;2025-01-06;3361.3645920941967
3878;19;3878;1055919;2025-01-16;75.29166666666667
1460;97;1460;1055930;2025-02-07;38.68272727272727
762;54;762;1055935;2025-02-28;1316.355
3716;50;3716;1055940;2025-01-03;226.0825
1438;57;1438;1055946;2025-01-17;730.9958333333334
1236;96;1236;1055951;2025-01-19;576.6285714285715
4930;30;4930;1055958;2025-02-23;93.20525
1222;24;1222;1055962;2025-01-18;128.6905
3406;80;3406;1055964;2025-03-03;308.7224
304;67;304;1055972;2025-02-20;32.281075561606535
3388;20;3388;1055982;2025-01-06;340.2916
1241;20;1241;1055997;2025-02-17;16.98774676650783
1240;86;1240;1055999;2025-01-01;6413.946499063793
1646;43;1646;1056003;2025-02-02;8852.58023351501
3141;85;3141;1056005;2025-01-16;6514.520149316032
1929;86;1929;1056008;2025-03-04;435.18333333333334
4823;77;4823;1056014;2025-01-09;504.6467619848612
3591;78;3591;1056016;2025-02-21;107.52825
1503;91;1503;1056024;2025-02-13;728.335
1849;28;1849;1056025;2025-01-13;15.25085091899251
1204;70;1204;1056031;2025-02-27;527.9241666666667
3709;87;3709;1056035;2025-01-04;177.08759999999998
3298;69;3298;1056045;2025-02-05;58.45511010728402
4740;38;4740;1056046;2025-03-01;4.152184253348354
3699;68;3699;1056053;2025-02-07;2324.995
2747;61;2747;1056054;2025-01-09;3.4631722260040845
1156;66;1156;1056058;2025-03-04;11.915934409813493
168;82;168;1056059;2025-02-18;4743.24
3388;20;3388;1056062;2025-02-07;8435.676036684994
3947;84;3947;1056065;2025-03-06;720.0205130651528
4651;60;4651;1056066;2025-02-06;1639.248
4415;38;4415;1056071;2025-02-02;32.15083333333333
4470;83;4470;1056073;2025-03-07;454.62272727272733
1764;83;1764;1056075;2025-02-28;97.055
2043;44;2043;1056083;2025-03-07;310.2092
239;35;239;1056084;2025-02-16;1326.0828427249787
2691;90;2691;1056086;2025-02-09;10097.865853658537
1499;79;1499;1056090;2025-03-03;1293.8258059130103
4445;36;4445;1056092;2025-01-12;850.626
844;88;844;1056096;2025-02-03;4.347102265615221
1651;37;1651;1056099;2025-02-25;7391.561020405729
4555;42;4555;1056100;2025-01-16;32.20346320346321
1358;48;1358;1056105;2025-01-17;178.16275000000002
4756;20;4756;1056106;2025-02-14;22.97336337464013
572;85;572;1056108;2025-03-06;315.0428
4502;67;4502;1008194;2025-02-28;5560.41841883936
216;75;216;1008196;2025-02-12;362.39
3241;19;3241;1008197;2025-02-11;4688.175
2265;23;2265;1008200;2025-02-13;1295.03
495;61;495;1008201;2025-01-09;745.5616666666666
4872;9;4872;1008212;2025-03-09;3625.385
48;95;48;1008213;2025-02-08;53.538
2737;78;2737;1008221;2025-02-25;91.32
2870;29;2870;1008222;2025-01-05;1819.452
4649;63;4649;1008224;2025-01-28;1244.815
3834;14;3834;1008230;2025-01-08;816.655
3634;36;3634;1008231;2025-02-01;6254.183114885091
548;94;548;1008238;2025-03-08;3979.993692178301
4342;18;4342;1008261;2025-02-26;10231.549621530698
4347;10;4347;1008262;2025-02-06;764.075
711;64;711;1008269;2025-01-24;1553.175
3671;84;3671;1008273;2025-01-10;4258.96
3547;35;3547;1008275;2025-02-20;29.885814668423368
1026;15;1026;1008276;2025-02-24;3910.2
4871;76;4871;1008281;2025-01-30;785.8042857142857
4952;5;4952;1008285;2025-01-05;2064.415
515;1;515;1008287;2025-01-06;3026.201862872545
402;50;402;1008300;2025-01-04;477.6463636363636
168;82;168;1008303;2025-02-24;10401.364357356679
4526;15;4526;1008308;2025-01-30;18.278122843340235
2595;57;2595;1008309;2025-01-11;1797.354
4170;57;4170;1008318;2025-01-14;2434.5925
121;83;121;1008320;2025-03-06;2368.6775
3280;91;3280;1008322;2025-03-03;2256.145
3250;86;3250;1008323;2025-01-07;689.8485714285714
2217;98;2217;1008326;2025-01-23;0.1920353982300885
3870;77;3870;1008330;2025-02-13;440.27250000000004
2994;90;2994;1008331;2025-01-01;1159.73
3938;23;3938;1008332;2025-02-17;185.37449999999998
20;61;20;1008339;2025-01-05;20.849442984103142
3432;55;3432;1008347;2025-01-01;569.455
3372;47;3372;1008349;2025-01-20;518.3285714285714
4734;70;4734;1008351;2025-02-12;1771.05
2304;88;2304;1008353;2025-02-05;10.959496255956433
1477;93;1477;1008360;2025-03-04;5725.351524764756
4603;2;4603;1008362;2025-03-06;714.0627272727272
529;25;529;1008364;2025-02-04;4439.73094491288
3397;18;3397;1008366;2025-03-07;6.214394792840156
1656;42;1656;1008377;2025-02-02;8452.470563498739
3550;50;3550;1008383;2025-01-22;680.986
878;51;878;1008385;2025-01-04;432.0291666666667
4003;63;4003;1008387;2025-02-24;6988.872854774655
4641;86;4641;1008388;2025-01-06;5730.7183150663695
180;55;180;1008390;2025-02-15;367.49142857142857
4919;25;4919;1008392;2025-03-01;338.4324
3289;35;3289;1008406;2025-02-20;4688.835
4017;67;4017;1008410;2025-02-27;1262.152857142857
2835;52;2835;1008413;2025-01-14;195.52125
1602;9;1602;1008419;2025-01-26;165.61333333333332
4877;21;4877;1008420;2025-01-21;1655.3919999999998
4280;8;4280;1008421;2025-02-28;98.73949999999999
2868;19;2868;1008428;2025-03-06;3882.45
1275;68;1275;1008429;2025-01-10;117.48166666666667
3318;54;3318;1008431;2025-02-10;938.58
19;41;19;1008432;2025-03-07;195.415
1672;59;1672;1008440;2025-02-16;4474.24
3225;34;3225;1008442;2025-01-28;10117.711600615394
795;71;795;1008445;2025-02-27;12.004545454545456
3958;65;3958;1008447;2025-03-04;1611.8975
393;9;393;1008450;2025-01-30;150.8392
3331;90;3331;1008452;2025-01-08;39.53485364193329
2938;38;2938;1008456;2025-01-08;11.7255
2177;18;2177;1008458;2025-01-06;535.4072727272727
4011;39;4011;1008463;2025-02-28;5458.168851149089
1004;85;1004;1008464;2025-01-03;3640.47
1649;15;1649;1008465;2025-03-01;215.495
4894;67;4894;1008468;2025-01-03;2341.947014297729
4665;16;4665;1008471;2025-01-11;45.62375305853567
1665;67;1665;1008472;2025-02-20;116.41
4733;62;4733;1008478;2025-02-01;559.235
2184;97;2184;1008479;2025-01-22;2.7785204656402556
4232;67;4232;1008484;2025-01-15;206.91240000000002
655;56;655;1008485;2025-02-22;2243.5239697224556
2186;97;2186;1008488;2025-01-31;2886.772650836623
446;25;446;1008490;2025-02-12;377.7868
1546;27;1546;1008492;2025-02-13;449.96
841;45;841;1008501;2025-01-23;3176.395
343;1;343;1008506;2025-01-03;12.845541184479236
125;33;125;1008508;2025-01-23;501.5663636363636
3955;12;3955;1008513;2025-03-04;5427.351548617157
1674;8;1674;1008514;2025-02-25;79.09454545454545
49;18;49;1008516;2025-01-25;9007.70605550883
4669;92;4669;1008523;2025-02-20;11168.219060453912
2431;41;2431;1008533;2025-02-03;4.969843430905378
2429;26;2429;1008543;2025-01-19;1118.648
4306;20;4306;1008545;2025-01-16;18.358270932607216
643;61;643;1008549;2025-01-04;429.36199999999997
400;2;400;1008554;2025-01-13;2305.86
2528;97;2528;1008555;2025-03-03;173.0205
1367;91;1367;1008556;2025-02-07;1317.3359966358282
3252;36;3252;1008568;2025-01-25;0.9723619977469021
3343;11;3343;1008574;2025-03-04;225.0084
465;77;465;1008576;2025-03-07;4.440367597004765
3745;44;3745;1008586;2025-01-12;523.2963636363637
727;12;727;1008590;2025-02-16;23.046038302666165
3533;14;3533;1008591;2025-02-03;14.609938733832537
1811;26;1811;1008595;2025-01-05;352.8925
4319;85;4319;1008601;2025-01-01;1423.8857142857144
854;85;854;1008602;2025-02-24;1695.462
2375;13;2375;1008607;2025-01-22;34.61142857142857
1069;19;1069;1008612;2025-03-07;2400.955
2893;84;2893;1008615;2025-02-13;120.3655
1681;38;1681;1008616;2025-02-01;4401.165
4476;75;4476;1008619;2025-01-11;60.517159169333084
4273;4;4273;1008622;2025-03-08;18.873956960913485
486;96;486;1008624;2025-03-07;15.237426461384404
2979;41;2979;1008627;2025-02-26;1513.745
747;35;747;1008637;2025-03-04;287.24636363636364
3075;57;3075;1008638;2025-01-31;380.8024
2481;54;2481;1008640;2025-01-02;32.207290294246825
2981;79;2981;1008642;2025-02-19;597.0328571428571
1647;26;1647;1008647;2025-02-15;8.237091411004455
951;91;951;1008649;2025-02-16;72.7675
1784;64;1784;1008653;2025-01-26;803.1871428571429
1663;43;1663;1008656;2025-01-13;4777.565180824222
2142;12;2142;1008657;2025-03-10;189.7135
4102;21;4102;1008664;2025-03-02;2845.245
2038;98;2038;1008665;2025-02-08;567.155
2409;37;2409;1008667;2025-01-03;613.7781818181819
2204;17;2204;1008674;2025-03-05;42.10044544827154
1564;10;1564;1008677;2025-02-23;3.7148078608086124
1580;14;1580;1008678;2025-01-12;244.1
604;65;604;1008679;2025-02-10;259.62714285714287
246;46;246;1008687;2025-01-11;184.94125
4736;45;4736;1008691;2025-01-26;19.13281143635126
1281;73;1281;1008695;2025-02-07;293.3249054848597
580;66;580;1008698;2025-02-26;478.5626542952212
2987;23;2987;1008704;2025-01-08;927.1157142857144
3223;81;3223;1008705;2025-01-06;2786.18
2362;47;2362;1008709;2025-02-28;106.32714285714285
4281;20;4281;1008717;2025-02-06;637.6933333333333
862;21;862;1008723;2025-01-09;2581.615
2864;34;2864;1008726;2025-01-19;1248.2857142857142
394;77;394;1008729;2025-02-22;17.295406183502315
3322;15;3322;1008735;2025-02-14;21.28934785329829
769;99;769;1008742;2025-01-14;62.923249999999996
807;74;807;1008747;2025-02-17;30.997753573859764
3099;9;3099;1008748;2025-01-23;49.32486354225485
4833;91;4833;1008751;2025-02-12;8116.232751732281
1424;65;1424;1008754;2025-03-08;900.0371428571428
3015;35;3015;1008761;2025-01-25;10002.933137089993
2742;32;2742;1008762;2025-02-16;51.06964050442311
101;32;101;1008769;2025-02-13;68.1975
3742;91;3742;1008776;2025-02-13;571.7528571428571
995;79;995;1008780;2025-01-03;179.00166666666667
3951;12;3951;1008786;2025-02-26;237.658
771;26;771;1008789;2025-03-05;37.73731099818057
4867;11;4867;1008795;2025-02-22;602.75
1536;38;1536;1008797;2025-01-07;1383.3325
2436;11;2436;1008808;2025-01-26;1742.4725
400;2;400;1008810;2025-02-28;2891.575
4697;79;4697;1008813;2025-02-03;1284.992
629;88;629;1008817;2025-03-05;748.775
1985;92;1985;1008818;2025-02-17;1808.292
1267;63;1267;1008825;2025-02-28;11263.03235578242
3376;88;3376;1008843;2025-01-29;1989.4
2058;94;2058;1008846;2025-03-06;143.24
291;90;291;1008847;2025-02-02;15.301963736746346
1874;95;1874;1008851;2025-02-12;58.9375
1609;93;1609;1008856;2025-01-11;614.1525
707;71;707;1008857;2025-02-22;210.73975000000002
3205;32;3205;1008860;2025-03-07;6917.566100967216
870;92;870;1008866;2025-01-03;184.26999999999998
2881;28;2881;1008868;2025-01-07;19.553461008887222
4675;92;4675;1008873;2025-02-02;4086.565
2471;62;2471;1008875;2025-02-17;2539.02
3424;60;3424;1008876;2025-02-17;504.404
644;24;644;1008878;2025-02-11;1755.5825
4323;66;4323;1008879;2025-01-16;42.36099387338325
3331;90;3331;1008881;2025-03-06;1288.7242857142858
3745;44;3745;1008885;2025-02-03;655.4628571428572
3852;12;3852;1008886;2025-01-29;776.8475
4354;67;4354;1008888;2025-01-02;332.49579478553403
3366;48;3366;1008891;2025-02-13;1516.95
3182;89;3182;1008894;2025-02-05;30.31419787941527
3466;89;3466;1008898;2025-02-21;1564.365
640;13;640;1008902;2025-03-08;48.73240299523485
2184;97;2184;1008910;2025-01-03;1041.9085714285713
798;22;798;1008925;2025-01-16;2373.4675
4002;28;4002;1008929;2025-01-30;3070.47
3934;81;3934;1008931;2025-03-06;448.735
3267;5;3267;1008932;2025-02-16;2314.6131202691336
1189;73;1189;1008935;2025-02-18;1416.78
3887;46;3887;1008940;2025-01-05;812.2033333333334
269;86;269;1008941;2025-02-21;3686.265
3031;67;3031;1008944;2025-02-14;59.669162695711364
825;98;825;1008949;2025-03-02;2081.0975
401;95;401;1008952;2025-01-25;582.0916666666667
4679;51;4679;1008961;2025-02-13;4408.376963350785
1510;61;1510;1008969;2025-01-11;4147.312430678959
2291;91;2291;1008973;2025-01-30;10125.177402234971
3845;99;3845;1008978;2025-02-12;1167.195
4224;80;4224;1008986;2025-03-02;4742.51
1803;57;1803;1008987;2025-01-13;644.26
1116;14;1116;1008991;2025-01-06;655.9585714285714
2305;67;2305;1008992;2025-03-10;207.3612
3248;81;3248;1008995;2025-02-06;170.215
4722;8;4722;1008997;2025-01-11;56.041199999999996
4124;51;4124;1008998;2025-03-08;5453.669049621531
2417;10;2417;1009003;2025-01-21;2262.6576955424725
416;39;416;1009007;2025-01-30;688.22
627;17;627;1009010;2025-02-14;1787.095
1584;85;1584;1009013;2025-01-14;8472.158284535295
3913;54;3913;1009022;2025-01-21;50.0571136827774
1462;40;1462;1009027;2025-02-13;5987.17409587889
1558;79;1558;1009034;2025-02-13;2754.85
1648;84;1648;1009035;2025-01-04;2179.325
2927;66;2927;1009037;2025-01-22;4159.455
361;64;361;1009039;2025-02-24;68.4275
4874;96;4874;1009044;2025-02-23;661.684
2595;57;2595;1009045;2025-01-30;764.854
3042;49;3042;1009047;2025-01-03;4252.405
4529;67;4529;1009058;2025-01-19;187.39363636363635
2484;85;2484;1009067;2025-02-06;192.602
1028;20;1028;1009073;2025-02-01;171.21125
3761;64;3761;1009074;2025-02-20;14.067869298842751
1608;43;1608;1009077;2025-01-11;344.96
2543;6;2543;1009085;2025-01-29;730.3083333333334
1057;51;1057;1009092;2025-02-02;327.04560000000004
4194;8;4194;1009096;2025-02-11;34.23771880293619
3776;21;3776;1009099;2025-02-21;9948.107653490328
1879;69;1879;1009101;2025-02-17;594.4
592;15;592;1009103;2025-02-20;230.17125000000001
3838;63;3838;1009111;2025-01-29;9258.655440136436
955;24;955;1009113;2025-03-08;2809.4512195121947
4522;87;4522;1009124;2025-01-06;2705.305
4402;78;4402;1009131;2025-01-21;1179.53
1639;37;1639;1009137;2025-03-09;1325.185
2462;95;2462;1009138;2025-01-13;2344.595
2272;74;2272;1009142;2025-02-26;231.06119999999999
1382;59;1382;1009144;2025-01-07;381.594
1150;1;1150;1009149;2025-02-23;21.65228046289993
2275;31;2275;1009151;2025-02-23;3.785830516960821
2151;13;2151;1009153;2025-03-01;12.949680811115284
2269;66;2269;1009156;2025-01-02;456.93199999999996
1733;41;1733;1009158;2025-01-15;57.317358747447244
614;42;614;1009162;2025-02-21;106.954
899;32;899;1009164;2025-01-31;518.3381818181819
4904;37;4904;1009173;2025-02-25;1297.74
3142;69;3142;1009174;2025-01-22;14.518790388355608
451;36;451;1009176;2025-02-16;296.13916666666665
2084;50;2084;1009181;2025-02-20;341.6918181818182
2041;67;2041;1009182;2025-01-28;187.89974999999998
856;78;856;1009183;2025-03-03;64.78196051735874
1150;1;1150;1009184;2025-03-01;5967.87081539434
4607;44;4607;1009186;2025-03-06;532.0708333333333
1225;72;1225;1009201;2025-01-14;628.7754545454545
4500;44;4500;1009202;2025-02-24;1077.2625
3701;62;3701;1009213;2025-02-21;893.685
1827;58;1827;1009221;2025-01-03;64.7865
290;13;290;1009223;2025-02-11;18.4185
1441;70;1441;1009224;2025-01-14;272.945
4602;84;4602;1009232;2025-01-10;518.145
742;9;742;1009237;2025-02-28;54.57
2866;93;2866;1009248;2025-01-03;630.008
4485;47;4485;1009250;2025-01-11;1730.685
4741;64;4741;1009252;2025-01-15;24.515959444235826
1645;66;1645;1009253;2025-02-28;20.640567162306294
4267;99;4267;1009255;2025-01-12;3810.5235492010092
3879;72;3879;1009260;2025-01-26;7871.149327958593
1556;76;1556;1009264;2025-01-10;1828.83
4411;89;4411;1009267;2025-01-26;798.945
2675;66;2675;1009282;2025-02-04;451.60999999999996
3597;51;3597;1009283;2025-02-10;371.5
4902;55;4902;1009285;2025-01-10;209.9466666666667
253;21;253;1009286;2025-01-30;2913.225399495374
1905;3;1905;1009287;2025-01-10;1.4901813162682729
2435;54;2435;1009288;2025-02-22;1842.425
388;22;388;1009289;2025-01-26;1414.486
3508;65;3508;1009294;2025-02-16;65.18175
3615;66;3615;1009296;2025-02-20;4.327400175240956
2204;17;2204;1009313;2025-02-11;395.6890909090909
2398;21;2398;1009314;2025-02-25;1006.366
1445;67;1445;1009315;2025-01-02;1278.3657142857141
305;23;305;1009316;2025-02-22;192.42725000000002
136;49;136;1009319;2025-01-05;144.00879999999998
4569;74;4569;1009327;2025-01-10;10358.168629100084
1120;38;1120;1009332;2025-02-04;65.69727272727272
824;2;824;1009333;2025-01-20;2043.955
1857;4;1857;1009342;2025-03-09;18.358800000000002
3673;23;3673;1009344;2025-03-08;3.7598366235534377
4784;25;4784;1009345;2025-02-18;56.43421795595709
4912;93;4912;1009348;2025-03-03;993.0028571428572
179;38;179;1009356;2025-03-02;7023.854079058032
2631;60;2631;1009363;2025-02-02;71.876
2930;86;2930;1009364;2025-01-02;375.9636363636364
905;33;905;1009365;2025-02-19;100.0735
584;92;584;1009367;2025-02-24;735.5041666666666
1761;72;1761;1009368;2025-02-13;3078.87
225;11;225;1009369;2025-01-30;1187.452
4855;70;4855;1009371;2025-01-23;1.9255275697753573
3987;73;3987;1009377;2025-01-28;710.464
984;45;984;1009378;2025-02-06;4849.885
378;27;378;1009383;2025-03-07;23.696051735874743
2239;86;2239;1009387;2025-02-16;12.297345132743363
4287;51;4287;1009389;2025-03-10;19.59149081007488
3479;32;3479;1009391;2025-02-17;12.89765928151208
3651;21;3651;1009393;2025-01-10;151.71475
3870;77;3870;1009394;2025-03-04;541.5808333333333
2829;73;2829;1009397;2025-01-13;837.3620000000001
3012;94;3012;1009399;2025-01-15;763.3720000000001
149;88;149;1009403;2025-01-12;10387.268713204374
3661;63;3661;1009406;2025-03-10;28.6070796460177
212;15;212;1009409;2025-03-03;2033.505046257359
2226;39;2226;1009411;2025-03-04;2708.42
1797;60;1797;1009419;2025-02-09;2147.6225
2305;67;2305;1009428;2025-02-19;3352.135
