customer_id,loan_id,loan_amount,loant_type,interest_rate,loan_term,approval_rejection_date,loan_status
435,435,"13416,05",auto,"0,0199",36,3/18/2021,rejected
436,436,"23507,99",mortgage,"0,0120",48,04.08.2021,rejected
437,437,"17882,42",auto,"0,0444",48,8/13/2021,rejected
438,438,"19083,02",personal,"0,0257",48,2/15/2021,rejected
439,439,"29388,69",personal,"0,0594",36,5/24/2021,rejected
440,440,"34790,94",personal,"0,0594",60,1/18/2022,approved
441,441,"1620,27",personal,"0,0485",60,5/13/2020,rejected
442,442,"43955,42",auto,"0,0110",48,9/27/2022,closed
443,443,"18852,44",auto,"0,0133",24,11.06.2022,approved
444,444,"32536,91",personal,"0,0009",24,4/21/2022,closed
445,445,"6997,23",personal,"0,0518",48,01.03.2021,approved
446,446,"29001,35",personal,"0,0286",24,12/18/2021,closed
447,447,"34244,52",personal,"0,0315",36,7/21/2021,closed
448,448,"8714,46",auto,"0,0521",60,8/31/2020,rejected
449,449,"45695,59",personal,"0,0057",36,3/22/2021,rejected
450,450,"38115,85",personal,"0,0288",48,11.11.2021,approved
451,451,"27162,06",mortgage,"0,0031",24,6/21/2020,approved
452,452,"9137,24",mortgage,"0,0138",48,08.06.2022,rejected
453,453,"43412,02",auto,"0,0413",36,10.08.2021,closed
454,454,"4362,67",personal,"0,0464",60,07.06.2022,approved
455,455,"6643,41",personal,"0,0217",12,4/18/2020,approved
456,456,"35210,54",mortgage,"0,0343",48,5/31/2022,rejected
457,457,"13439,18",personal,"0,0501",48,11/21/2022,rejected
458,458,"23506,58",personal,"0,0177",48,02.06.2021,approved
459,459,"27406,6",personal,"0,0102",48,03.06.2022,closed
460,460,"23453,47",mortgage,"0,0395",60,05.03.2022,approved
461,461,"5110,79",mortgage,"0,0322",60,04.01.2022,rejected
462,462,"37136,25",personal,"0,0216",36,4/14/2022,approved
463,463,"12759,52",personal,"0,0063",12,09.08.2022,approved
464,464,"37188,05",personal,"0,0369",48,9/19/2022,closed
465,465,"43399,25",personal,"0,0167",36,3/27/2021,approved
466,466,"27282,32",auto,"0,0474",60,10/27/2021,closed
467,467,"35612,45",mortgage,"0,0451",24,11.05.2022,rejected
468,468,"2809,95",auto,"0,0484",60,5/26/2020,rejected
469,469,"2800,66",auto,"0,0073",60,6/26/2021,approved
470,470,"10660,95",auto,"0,0559",24,5/25/2022,rejected
471,471,"18560,78",auto,"0,0068",24,4/26/2022,rejected
472,472,"9956,41",personal,"0,0283",36,2/24/2020,approved
473,473,"32113,05",personal,"0,0213",12,01.05.2021,approved
474,474,"14567,49",personal,"0,0211",12,4/16/2020,approved
475,475,"42441,8",personal,"0,0494",60,9/22/2021,rejected
476,476,"28469,59",mortgage,"0,0210",24,2/21/2020,closed
477,477,"19525,9",mortgage,"0,0201",60,1/19/2021,rejected
478,478,"44760,83",personal,"0,0350",12,01.11.2021,rejected
479,479,"41589,79",personal,"0,0341",12,12/31/2022,closed
480,480,"41181,72",personal,"0,0158",48,6/14/2021,closed
481,481,"36689,21",personal,"0,0454",12,12.11.2020,closed
482,482,"31096,5",personal,"0,0356",48,4/25/2020,closed
483,483,"18974,35",mortgage,"0,0454",60,12/26/2021,rejected
484,484,"21707,42",mortgage,"0,0099",36,10/31/2022,closed
485,485,"32709,08",personal,"0,0426",12,12.11.2021,rejected
486,486,"9470,7",mortgage,"0,0479",48,12.10.2021,rejected
487,487,"41562,92",mortgage,"0,0473",36,2/20/2021,approved
488,488,"46994,84",auto,"0,0475",36,12/16/2020,approved
489,489,"5801,44",personal,"0,0573",60,10/17/2021,closed
490,490,"2100,33",personal,"0,0152",24,06.12.2021,rejected
491,491,"7992,31",mortgage,"0,0189",36,07.10.2022,approved
492,492,"38235,23",mortgage,"0,0298",60,07.07.2022,closed
493,493,"6283,5",mortgage,"0,0323",24,8/15/2020,closed
494,494,"19240,23",mortgage,"0,0087",36,7/29/2022,approved
495,495,"4093,06",personal,"0,0541",60,05.11.2021,rejected
496,496,"22195,3",mortgage,"0,0043",60,8/28/2020,approved
497,497,"30589,09",mortgage,"0,0004",48,11/26/2021,closed
498,498,"31796,97",personal,"0,0188",60,2/17/2022,closed
499,499,"26426,85",mortgage,"0,0197",36,01.06.2021,approved
500,500,"46967,29",auto,"0,0365",36,9/18/2021,approved
501,501,"27025,69",personal,"0,0439",12,6/25/2021,closed
502,502,"43102,66",mortgage,"0,0391",36,5/15/2022,closed
503,503,"49658,26",mortgage,"0,0590",24,05.09.2020,approved
504,504,"12257,52",personal,"0,0405",12,4/13/2022,closed
505,505,"14011,24",mortgage,"0,0266",60,01.04.2022,closed
506,506,"26571,61",auto,"0,0086",12,10.05.2020,approved
507,507,"9936,54",auto,"0,0224",24,04.06.2021,approved
508,508,"28642,13",personal,"0,0513",12,9/27/2020,closed
509,509,"34535,11",auto,"0,0057",24,3/28/2021,closed
510,510,"3959,48",personal,"0,0389",60,4/14/2022,rejected
511,511,"34388,35",auto,"0,0232",12,06.03.2021,rejected
512,512,"8813,88",personal,"0,0154",36,7/22/2022,rejected
513,513,"15666,61",mortgage,"0,0342",36,07.10.2022,approved
514,514,"37201,68",mortgage,"0,0463",24,7/29/2021,closed
515,515,"9015,91",personal,"0,0377",24,3/23/2021,approved
516,516,"27052,47",auto,"0,0540",24,9/18/2021,rejected
517,517,"29869,59",personal,"0,0517",60,5/18/2020,rejected
518,518,"9053,54",mortgage,"0,0107",24,5/23/2021,approved
519,519,"14464,29",personal,"0,0165",36,07.11.2020,closed
520,520,"30716,73",mortgage,"0,0385",36,03.09.2021,rejected
521,521,"23598,73",personal,"0,0260",24,12/16/2021,approved
522,522,"33339,09",personal,"0,0164",48,12/13/2020,closed
523,523,"42881,13",auto,"0,0559",24,8/13/2022,closed
524,524,"7616,67",mortgage,"0,0513",48,5/30/2020,rejected
525,525,4461,personal,"0,0386",12,08.03.2020,closed
526,526,"33669,6",personal,"0,0187",12,10.05.2021,closed
527,527,"38761,54",auto,"0,0192",36,07.01.2022,rejected
528,528,"23016,04",personal,"0,0233",12,05.02.2020,approved
529,529,"20301,56",personal,"0,0071",12,10/31/2021,approved
530,530,"30241,82",personal,"0,0219",12,2/23/2020,rejected
531,531,"28021,24",auto,"0,0540",60,4/28/2022,closed
532,532,"25018,36",auto,"0,0057",60,6/18/2021,rejected
533,533,"41116,55",auto,"0,0134",24,10.06.2020,closed
534,534,"9501,52",personal,"0,0092",48,3/18/2021,rejected
535,535,"34379,24",personal,"0,0180",36,7/17/2021,rejected
536,536,"37325,65",personal,"0,0136",60,07.11.2021,approved
537,537,"45163,8",auto,"0,0240",60,7/27/2020,rejected
538,538,"47309,91",personal,"0,0207",36,11/29/2021,approved
539,539,"25885,42",personal,"0,0228",60,11.08.2022,rejected
540,540,"22248,36",personal,"0,0088",36,11/20/2020,approved
541,541,"25691,52",personal,"0,0429",24,12/18/2020,closed
542,542,"36896,38",mortgage,"0,0016",24,1/26/2022,closed
543,543,"1841,4",auto,"0,0512",12,5/18/2021,closed
544,544,"9533,05",personal,"0,0419",36,11.03.2021,rejected
545,545,"45475,65",personal,"0,0357",36,1/28/2020,approved
546,546,"10576,3",auto,"0,0006",24,4/15/2020,approved
547,547,"12195,68",personal,"0,0106",60,04.06.2022,rejected
548,548,"47033,75",personal,"0,0553",36,8/19/2021,approved
549,549,"15419,74",personal,"0,0211",36,2/25/2020,rejected
550,550,"15231,69",mortgage,"0,0489",60,5/15/2021,approved
551,551,"46261,73",mortgage,"0,0054",24,01.12.2020,rejected
552,552,"19379,02",auto,"0,0403",36,03.04.2022,approved
553,553,"25203,16",auto,"0,0221",36,11/14/2021,closed
554,554,"28459,96",personal,"0,0496",60,7/21/2021,approved
555,555,"43545,84",personal,"0,0260",12,08.08.2022,rejected
556,556,4801,personal,"0,0183",60,8/18/2020,approved
557,557,"13781,96",personal,"0,0119",60,06.08.2021,approved
558,558,"29763,4",mortgage,"0,0329",12,5/25/2021,approved
559,559,"22296,03",personal,"0,0021",36,07.09.2022,rejected
560,560,"14635,76",auto,"0,0034",12,2/22/2022,rejected
561,561,"21072,47",auto,"0,0266",48,08.07.2020,approved
562,562,"48345,89",mortgage,"0,0300",12,3/22/2020,rejected
563,563,"2030,6",auto,"0,0163",24,02.09.2020,rejected
564,564,"8201,75",auto,"0,0464",36,12.10.2022,closed
565,565,"1914,1",auto,"0,0216",48,09.03.2022,approved
566,566,"30076,44",mortgage,"0,0219",48,07.01.2020,closed
567,567,"1633,91",mortgage,"0,0553",12,10/21/2020,rejected
568,568,"23246,78",personal,"0,0019",48,12.04.2020,approved
569,569,"43100,61",auto,"0,0210",36,11.11.2020,rejected
570,570,"5763,04",auto,"0,0236",36,12/31/2020,closed
571,571,"18893,53",auto,"0,0546",60,2/21/2020,closed
572,572,"19521,9",personal,"0,0553",60,3/19/2022,closed
573,573,"18750,46",mortgage,"0,0067",24,5/18/2021,rejected
574,574,"36645,64",personal,"0,0245",12,2/26/2020,approved
575,575,"1216,07",personal,"0,0401",48,3/27/2022,approved
576,576,"39218,29",auto,"0,0229",60,9/18/2020,closed
577,577,"42113,03",personal,"0,0378",36,07.10.2020,approved
578,578,"22141,71",auto,"0,0572",48,12.10.2021,approved
579,579,"44470,69",mortgage,"0,0062",12,04.06.2020,closed
580,580,"19670,91",personal,"0,0065",48,07.10.2021,approved
581,581,"35041,42",auto,"0,0468",48,11.01.2022,closed
582,582,"20052,42",personal,"0,0268",24,05.07.2021,rejected
583,583,"2854,33",auto,"0,0107",12,09.01.2022,rejected
584,584,"5087,89",personal,"0,0095",48,05.08.2021,rejected
585,585,"22660,42",auto,"0,0288",36,6/16/2021,closed
586,586,"49514,71",auto,"0,0107",36,08.11.2022,approved
587,587,"9700,29",auto,"0,0583",24,8/23/2020,closed
588,588,"44883,52",auto,"0,0502",60,8/22/2020,rejected
589,589,"46050,32",mortgage,"0,0566",12,6/24/2022,approved
590,590,"21072,79",mortgage,"0,0219",48,04.06.2020,approved
591,591,"23629,45",mortgage,"0,0042",24,02.10.2022,approved
592,592,"25638,2",mortgage,"0,0550",36,7/20/2021,approved
593,593,"38749,94",auto,"0,0219",48,03.05.2020,rejected
594,594,"7062,49",mortgage,"0,0318",36,03.01.2020,closed
595,595,"17103,23",mortgage,"0,0511",48,08.09.2022,approved
596,596,"9364,41",personal,"0,0024",12,08.02.2020,approved
597,597,"44042,29",auto,"0,0306",36,2/13/2020,approved
598,598,"4455,39",personal,"0,0499",24,12/15/2020,rejected
599,599,"37637,5",mortgage,"0,0219",24,1/23/2020,rejected
600,600,"22547,32",mortgage,"0,0022",24,10/22/2021,closed
601,601,"36015,6",mortgage,"0,0492",24,12/24/2020,closed
602,602,"44604,87",mortgage,"0,0119",60,01.04.2022,approved
603,603,"17643,45",auto,"0,0455",48,1/31/2021,rejected
604,604,"12123,07",auto,"0,0200",48,11.10.2020,approved
605,605,"32860,71",mortgage,"0,0295",48,12/28/2021,rejected
606,606,"49878,77",auto,"0,0584",60,3/29/2020,rejected
607,607,"36745,91",mortgage,"0,0261",24,11/17/2021,closed
608,608,"39985,5",mortgage,"0,0226",12,09.06.2020,closed
609,609,31863,personal,"0,0342",24,03.10.2020,rejected
610,610,"19040,99",mortgage,"0,0301",60,6/19/2020,approved
611,611,"33077,57",personal,"0,0388",12,2/26/2021,rejected
612,612,"7298,96",personal,"0,0026",60,7/15/2022,rejected
613,613,"24952,08",auto,"0,0141",36,4/20/2022,rejected
614,614,"29079,85",personal,"0,0171",48,10/22/2022,closed
615,615,"45430,75",auto,"0,0322",48,06.02.2021,rejected
616,616,"46066,25",auto,"0,0012",60,10.08.2021,rejected
617,617,"3946,1",mortgage,"0,0014",12,10/29/2022,closed
618,618,"31962,18",personal,"0,0207",36,4/17/2021,closed
619,619,"40023,15",auto,"0,0220",36,04.02.2022,rejected
620,620,"27285,97",auto,"0,0346",24,12/17/2021,rejected
621,621,"5687,84",personal,"0,0170",24,05.01.2020,approved
622,622,"12403,74",mortgage,"0,0185",12,10/31/2020,closed
623,623,"16368,55",personal,"0,0245",24,10/31/2021,rejected
624,624,"33477,17",personal,"0,0484",48,9/16/2020,closed
625,625,"4213,35",personal,"0,0122",60,12/25/2022,closed
626,626,"27931,39",mortgage,"0,0151",48,6/25/2021,closed
627,627,"6337,79",mortgage,"0,0482",36,10/25/2021,rejected
628,628,"20360,87",mortgage,"0,0531",36,6/20/2021,approved
629,629,"21852,26",personal,"0,0442",60,7/30/2021,closed
630,630,"23140,05",mortgage,"0,0178",12,8/29/2022,rejected
631,631,"35832,6",personal,"0,0426",36,12/27/2022,rejected
632,632,"4978,62",personal,"0,0382",12,8/13/2022,approved
633,633,"14143,87",mortgage,"0,0127",48,09.05.2021,closed
634,634,"32415,36",mortgage,"0,0480",24,1/13/2021,closed
635,635,"47234,71",personal,"0,0394",60,08.10.2022,approved
636,636,"31419,08",auto,"0,0499",24,08.01.2022,closed
637,637,"44284,94",mortgage,"0,0072",12,06.10.2020,closed
638,638,"48451,89",mortgage,"0,0050",12,6/16/2022,rejected
639,639,"44311,31",personal,"0,0444",48,05.09.2021,rejected
640,640,"48638,14",auto,"0,0318",48,3/27/2020,rejected
641,641,"39075,03",auto,"0,0540",12,4/30/2022,rejected
642,642,"44470,66",personal,"0,0558",48,11/29/2021,rejected
643,643,"25081,13",personal,"0,0446",60,9/13/2022,approved
644,644,"17926,51",auto,"0,0046",36,03.02.2021,rejected
645,645,"49985,82",auto,"0,0032",60,3/18/2021,rejected
646,646,"5790,24",personal,"0,0001",12,11/16/2020,approved
647,647,"47951,73",mortgage,"0,0487",36,11.02.2022,approved
648,648,"22112,84",auto,"0,0378",12,01.01.2021,approved
649,649,"2096,78",auto,"0,0131",60,3/14/2020,closed
650,650,"40347,81",auto,"0,0162",12,5/21/2020,closed
651,651,"22766,62",auto,"0,0345",48,04.10.2020,approved
652,652,"40135,62",personal,"0,0463",12,09.06.2020,rejected
653,653,"3196,01",mortgage,"0,0455",60,2/16/2020,rejected
654,654,"48733,18",auto,"0,0408",48,11/29/2021,approved
655,655,"33880,86",mortgage,"0,0367",36,05.09.2022,closed
656,656,"3351,81",personal,"0,0158",60,12/24/2022,rejected
657,657,"1227,69",personal,"0,0243",24,07.02.2022,rejected
658,658,"30106,08",personal,"0,0541",24,12.08.2021,approved
659,659,"48848,47",mortgage,"0,0584",60,7/23/2021,closed
660,660,"26675,97",auto,"0,0154",60,11/21/2021,closed
661,661,"18340,82",personal,"0,0285",24,04.09.2022,rejected
662,662,"47007,37",auto,"0,0488",24,7/19/2022,approved
663,663,"49213,73",mortgage,"0,0375",24,12/16/2021,rejected
664,664,"39439,76",personal,"0,0330",60,03.05.2022,rejected
665,665,"36177,82",personal,"0,0342",48,12.02.2022,approved
666,666,"1101,12",auto,"0,0261",12,01.07.2021,closed
667,667,"16370,45",personal,"0,0031",12,11.06.2022,approved
668,668,"46333,64",mortgage,"0,0082",48,10/14/2022,closed
669,669,"19038,65",mortgage,"0,0464",12,02.09.2020,approved
670,670,"17394,4",personal,"0,0166",48,09.10.2020,approved
671,671,"27321,85",personal,"0,0340",48,11/27/2021,closed
672,672,"22941,53",auto,"0,0327",12,6/20/2022,approved
673,673,"43081,1",mortgage,"0,0457",12,12/21/2020,approved
674,674,"5003,11",auto,"0,0489",12,07.05.2020,closed
675,675,"33278,72",mortgage,"0,0037",36,08.12.2022,approved
676,676,"35162,32",mortgage,"0,0238",12,09.12.2021,approved
677,677,"44125,53",mortgage,"0,0423",60,06.03.2022,closed
678,678,"21373,44",mortgage,"0,0588",60,8/24/2022,closed
679,679,"15455,26",mortgage,"0,0264",36,9/25/2021,rejected
680,680,"31701,48",personal,"0,0194",60,3/24/2020,closed
681,681,"36521,33",mortgage,"0,0474",12,6/29/2022,approved
682,682,"9377,98",personal,"0,0116",36,1/15/2020,closed
683,683,"8750,02",personal,"0,0547",24,3/27/2020,closed
684,684,"13916,55",auto,"0,0265",24,01.10.2020,approved
685,685,"13147,95",personal,"0,0268",48,3/21/2021,closed
686,686,"37782,05",auto,"0,0303",12,06.08.2022,approved
687,687,"27004,43",mortgage,"0,0417",48,10/31/2022,rejected
688,688,"27841,75",personal,"0,0593",24,08.11.2020,rejected
689,689,"1720,41",personal,"0,0220",60,7/17/2020,approved
690,690,"49718,62",auto,"0,0583",36,11/20/2020,rejected
691,691,"41659,71",auto,"0,0550",24,07.12.2020,closed
692,692,"22739,56",auto,"0,0043",48,04.02.2021,approved
693,693,"4277,23",personal,"0,0275",60,07.01.2022,rejected
694,694,"35020,11",mortgage,"0,0278",36,11/28/2020,closed
695,695,"27217,26",auto,"0,0106",60,06.04.2021,closed
696,696,"34199,41",auto,"0,0284",24,01.04.2020,rejected
697,697,"34201,3",mortgage,"0,0001",60,1/31/2020,closed
698,698,"8581,98",mortgage,"0,0418",60,08.11.2020,rejected
699,699,"17111,68",mortgage,"0,0200",48,6/17/2022,closed
700,700,"1870,24",mortgage,"0,0160",60,11/30/2022,closed
701,701,"49130,88",mortgage,"0,0456",36,10.08.2021,closed
702,702,"40516,81",auto,"0,0082",24,6/26/2020,approved
703,703,"46511,62",auto,"0,0329",12,8/24/2022,closed
704,704,"3162,4",mortgage,"0,0145",60,10/29/2020,approved
705,705,25517,personal,"0,0161",24,12.05.2020,rejected
706,706,"37624,25",personal,"0,0032",60,02.09.2021,rejected
707,707,"6081,53",mortgage,"0,0154",60,12/14/2021,approved
708,708,"39077,26",auto,"0,0121",48,12.02.2021,rejected
709,709,"32727,61",auto,"0,0212",24,5/31/2022,approved
710,710,"49262,81",mortgage,"0,0384",36,4/29/2021,approved
711,711,"7902,42",personal,"0,0222",12,11/18/2022,closed
712,712,"31834,59",personal,"0,0556",60,9/15/2020,approved
713,713,"47409,58",mortgage,"0,0146",24,04.09.2021,approved
714,714,"37439,8",auto,"0,0386",24,12/24/2021,rejected
715,715,"17471,25",mortgage,"0,0059",60,6/28/2020,rejected
716,716,"6843,29",auto,"0,0326",12,9/21/2022,closed
717,717,"48224,56",personal,"0,0495",60,12/24/2021,closed
718,718,"4523,28",mortgage,"0,0318",12,08.12.2021,rejected
719,719,"48783,25",personal,"0,0509",24,5/23/2022,closed
720,720,"15872,07",mortgage,"0,0140",60,9/23/2022,closed
721,721,"43155,24",mortgage,"0,0416",24,2/20/2020,closed
722,722,"28161,28",auto,"0,0560",60,5/13/2022,rejected
723,723,"45716,94",mortgage,"0,0409",60,06.12.2020,closed
724,724,"21904,33",personal,"0,0085",36,9/26/2020,approved
725,725,"42640,39",personal,"0,0312",48,02.06.2022,rejected
726,726,"12680,87",mortgage,"0,0397",60,10/15/2022,approved
727,727,"23870,33",personal,"0,0337",60,10/27/2021,rejected
728,728,"42468,82",auto,"0,0028",24,12/13/2021,closed
729,729,"6799,72",mortgage,"0,0409",12,12.09.2022,approved
730,730,"36703,08",auto,"0,0381",24,4/28/2021,rejected
731,731,"22406,72",personal,"0,0436",48,2/22/2021,rejected
732,732,"26147,53",mortgage,"0,0059",60,09.03.2022,approved
733,733,"29372,56",auto,"0,0570",24,12/30/2021,rejected
734,734,"14507,34",mortgage,"0,0468",12,7/13/2022,approved
735,735,"5722,22",mortgage,"0,0226",48,10/15/2020,rejected
736,736,"1914,31",personal,"0,0599",48,8/13/2020,approved
737,737,"22115,18",auto,"0,0017",60,1/24/2021,closed
738,738,"14174,67",personal,"0,0060",48,06.07.2020,approved
739,739,"32013,57",mortgage,"0,0079",12,01.03.2022,closed
740,740,"36080,96",personal,"0,0572",24,1/16/2022,closed
741,741,"25683,49",mortgage,"0,0321",48,10/22/2020,closed
742,742,"31329,1",mortgage,"0,0423",36,03.06.2021,approved
743,743,"28476,56",mortgage,"0,0232",24,04.10.2022,closed
744,744,"1224,32",auto,"0,0569",12,4/29/2022,rejected
745,745,"42243,39",auto,"0,0085",12,07.08.2021,approved
746,746,"3918,56",mortgage,"0,0279",60,11/27/2020,approved
747,747,"21106,68",mortgage,"0,0411",48,01.03.2021,approved
748,748,"6439,91",personal,"0,0302",60,1/31/2022,rejected
749,749,"33453,38",personal,"0,0051",48,1/24/2022,approved
750,750,"16953,8",personal,"0,0215",24,10.06.2020,closed
751,751,"4486,46",mortgage,"0,0498",60,12/31/2020,rejected
752,752,"3222,29",personal,"0,0189",60,11/25/2021,closed
753,753,"12619,95",personal,"0,0523",60,08.05.2022,approved
754,754,"33695,97",auto,"0,0222",60,2/14/2020,closed
755,755,"36192,85",auto,"0,0198",36,12/14/2020,closed
756,756,"7293,09",auto,"0,0331",36,2/20/2020,rejected
757,757,"7816,5",auto,"0,0188",60,10.11.2020,rejected
758,758,"30068,12",mortgage,"0,0458",48,8/21/2022,rejected
759,759,"47906,05",mortgage,"0,0386",60,05.02.2020,approved
760,760,"28092,64",personal,"0,0040",36,11.03.2022,rejected
761,761,"35875,36",auto,"0,0073",36,12/17/2022,rejected
762,762,"29195,38",mortgage,"0,0288",60,11/22/2022,rejected
763,763,"6136,95",auto,"0,0338",60,12/25/2020,closed
764,764,"47376,74",personal,"0,0411",48,12/31/2022,approved
765,765,"4527,26",mortgage,"0,0018",36,07.02.2022,rejected
766,766,"38233,64",auto,"0,0241",60,5/31/2022,rejected
767,767,"48988,26",personal,"0,0493",12,06.12.2020,approved
768,768,"16630,86",auto,"0,0381",60,10.01.2021,closed
769,769,"9409,88",personal,"0,0121",36,10/20/2021,rejected
770,770,"28742,54",auto,"0,0315",12,11/19/2021,rejected
771,771,"39958,26",auto,"0,0159",12,9/27/2021,closed
772,772,"47524,28",personal,"0,0535",12,09.03.2020,closed
773,773,"34990,04",auto,"0,0325",48,6/29/2020,closed
774,774,"17457,78",personal,"0,0370",60,05.02.2020,closed
775,775,"25222,96",personal,"0,0282",12,03.10.2020,rejected
776,776,"38298,83",auto,"0,0202",48,5/27/2021,rejected
777,777,"39608,69",personal,"0,0439",36,10/16/2022,closed
778,778,"4647,43",mortgage,"0,0525",12,6/22/2021,closed
779,779,"31073,24",personal,"0,0568",60,1/14/2021,closed
780,780,"48401,13",personal,"0,0358",12,11.03.2020,rejected
781,781,"39477,58",auto,"0,0352",36,03.03.2020,approved
782,782,"1358,82",mortgage,"0,0228",36,05.12.2022,rejected
783,783,"12022,14",personal,"0,0521",12,8/13/2020,closed
784,784,"22805,43",auto,"0,0019",60,8/28/2020,approved
785,785,"35607,2",auto,"0,0224",48,09.03.2022,approved
786,786,"28207,09",personal,"0,0160",12,01.12.2021,closed
787,787,"4789,07",mortgage,"0,0198",36,11/18/2020,approved
788,788,"37175,16",mortgage,"0,0227",48,12.05.2020,approved
